raw_voltage_G-,raw_voltage_G0,raw_voltage_G1,raw_voltage_G2,raw_voltage_G3,raw_voltage_G4,raw_voltage_G5,raw_voltage_G6,load_x,load_y,load_z,load_l,load_m,load_n,rpm,voltage,current,roll,pitch,yaw,aileron1_pwm,elevator_pwm,throttle_pwm,rudder_pwm,aileron2_pwm,pbaro,pdiff,Tt,sample_start_time,sample_end_time,uid
0.6486427412629971,1.3890063426451686,0.0538352074854432,-0.3844108767398925,-0.3777313376033093,-0.9441905312971024,-0.6267677096561219,-0.6444921582881527,-13.19903368131301,21.25972566015385,6.5340799795487055,-1.1165740008010008,5.296229046334104,1.4894434111897448,-1.0,12.01911111111111,0.03,179.26563824759472,3.286051014675547,76.75874733922188,1729.0,1435.0,1000.0,1528.0,1636.0,1021.47,241.0,293.54999999999995,1637231269.1581943,1637231270.2938974,dd93b822-3eb9-461d-a363-75ce4d6e99f4
0.6791608622774631,1.4094657149280698,0.0656558853655771,-0.3917347018933112,-0.3729189139179902,-0.959219499732599,-0.6216002702904718,-0.6487654862659487,-13.095663852074937,21.41138130338694,6.35179361732954,-1.1322084337156824,5.375501764339707,1.4615828164574405,-1.0,12.011333333333331,0.03,179.25967169789976,3.2788663908626674,76.69452307045624,1729.0,1435.0,1000.0,1528.0,1636.0,1021.47,241.0,293.54999999999995,1637231270.40141,1637231271.5316875,dd93b822-3eb9-461d-a363-75ce4d6e99f4
0.6773989371516769,1.412358428290834,0.0673257697804324,-0.3883291889890304,-0.3705652968098328,-0.963834694897684,-0.620061872297863,-0.6449918089877537,-13.046340333319549,21.288322601694546,6.557876511191928,-1.15093633913731,5.38386007421817,1.454666056566404,-1.0,12.01025,0.03,179.26516544672216,3.279424643212135,76.6382690632696,1729.0,1435.0,1000.0,1528.0,1636.0,1021.47,241.0,293.54999999999995,1637231271.639891,1637231272.853674,dd93b822-3eb9-461d-a363-75ce4d6e99f4
-0.3006931134373601,-0.3713936648255494,0.0037518230581065,0.4819567346859656,-0.0170231174212664,-0.0517751227295538,-0.284612255636386,-0.3109885444653909,-13.997905864851823,25.067170373520167,2.688880488374963,-1.0437793767210892,-1.3763860133237689,0.36630165712683,-1.0,12.024666666666665,0.0333333333333333,179.76882587284865,3.27882121200722,76.58539030789777,1474.0,1435.0,1000.0,1528.0,1435.0,1021.47,241.0,293.54999999999995,1637231274.691953,1637231275.8380191,f6bc8c43-88d2-4077-9366-77f92fe766cc
-0.3028681272610418,-0.3799934616363884,-0.0050090437984219,0.4820679507197074,-0.0225269426390276,-0.045496072163572,-0.2908151539180238,-0.3182082758523396,-14.126067630146435,24.984049510520265,2.342472105813705,-1.031027371621798,-1.4052336687657716,0.3929880055300452,-1.0,12.04866666666667,0.04,179.79709678473324,3.27702494340331,76.71647150389913,1474.0,1435.0,1000.0,1528.0,1435.0,1021.47,241.0,293.54999999999995,1637231275.94553,1637231276.9457233,f6bc8c43-88d2-4077-9366-77f92fe766cc
-0.3015943471334355,-0.3717755249336563,0.0070850176320778,0.4763975759942108,-0.0138844139643335,-0.0480573286307636,-0.2775020971489949,-0.3003890502078996,-13.818423934847791,24.90289791991546,2.47783869183123,-1.0237512027224296,-1.3763251195265986,0.3471601000463059,-1.0,12.04622222222222,0.0322222222222222,179.80628414807683,3.295682435178912,76.88111017820266,1474.0,1435.0,1000.0,1528.0,1435.0,1021.47,241.0,293.54999999999995,1637231277.0535538,1637231278.082589,f6bc8c43-88d2-4077-9366-77f92fe766cc
-0.4484899654017751,-0.643035939652024,-0.0153088561007187,0.6030907311217504,0.0231784741781992,0.0992765534366429,-0.2411377295182202,-0.2602992174741181,-13.933669321276916,25.87085555530209,2.266284648630205,-0.9732511071679428,-2.4080277983962737,0.2429413895130082,-1.0,12.037666666666668,0.0333333333333333,179.86462610614723,3.267146070838141,77.16421468911052,1423.0,1435.0,1000.0,1528.0,1394.0,1021.47,241.0,293.54999999999995,1637231280.4266577,1637231281.5613909,14538d67-ee04-4b28-ba67-14b4ff05ed41
-0.4515218363319566,-0.6397980720880294,-0.0065041601877091,0.601175952414131,0.0299966210981562,0.1000528743859137,-0.2322015457894974,-0.252424243262555,-13.829761852385532,25.915580126126017,2.643977002402245,-0.9663399283216144,-2.399172056234633,0.2098918399445557,-1.0,12.033,0.03,179.8694315236833,3.282473228779061,77.16647851736542,1423.0,1435.0,1000.0,1528.0,1394.0,1021.47,241.0,293.54999999999995,1637231281.6696055,1637231282.6756122,14538d67-ee04-4b28-ba67-14b4ff05ed41
-0.4529550445091797,-0.653157699999826,-0.0184864577618649,0.6088569817300495,0.02415092984913,0.1047277836840511,-0.2448358007968462,-0.2739135988066921,-14.33832829351873,25.948955877415624,2.3608820344616994,-0.9738378161015754,-2.444874958536269,0.2498577607999281,-1.0,12.032333333333334,0.03,179.86441209355326,3.274557679861251,77.22949536046777,1423.0,1435.0,1000.0,1528.0,1394.0,1021.47,241.0,293.54999999999995,1637231282.7837632,1637231283.815899,14538d67-ee04-4b28-ba67-14b4ff05ed41
-0.6420333512886471,-1.019992811525682,-0.0132494415251674,0.7626419267141493,0.1049704867620996,0.3118652133469777,-0.1519550449781718,-0.1781998454054596,-13.931721774381886,27.110513140022075,1.2041549483067688,-0.8472923543124767,-3.831937998824561,-0.0444649550290143,-1.0,12.029333333333334,0.03,179.94913831347756,3.276487990927622,77.23412395199531,1372.0,1435.0,1000.0,1528.0,1354.0,1021.47,241.0,293.54999999999995,1637231284.718146,1637231285.839475,b46b469f-f058-4272-8d6f-ad3842fdc33d
