time,x,y,z,u,v,w,qx,qy,qz,qw,p,q,r,alpha,airspeed,elevator,throttle
0,0.1506, 0.0000, -0.0000, 15.1185, 0.0000, 0.5382, 0.0000, 0.0179, 0.0000, 0.9998, 0.0000, -0.0049, 0.0000,0.035580912356901064,15.128053634562411,-0.057516027737694576,1.0
0.01,0.3026, 0.0000, -0.0001, 15.2459, 0.0000, 0.5371, 0.0000, 0.0179, 0.0000, 0.9998, 0.0000, 0.0064, 0.0000,0.03521342944065749,15.255357254280062,-0.047044051934319334,1.0
0.02,0.4557, 0.0000, -0.0002, 15.3725, 0.0000, 0.5378, 0.0000, 0.0180, 0.0000, 0.9998, 0.0000, 0.0328, 0.0000,0.0349697600957248,15.381895095072629,-0.03657207613094409,1.0
0.03,0.6102, 0.0000, -0.0004, 15.4982, 0.0000, 0.5424, 0.0000, 0.0183, 0.0000, 0.9998, 0.0000, 0.0732, 0.0000,0.03498319981277696,15.507648112483832,-0.026100100327568848,1.0
0.04,0.7659, 0.0000, -0.0008, 15.6228, 0.0000, 0.5527, 0.0000, 0.0188, 0.0000, 0.9998, 0.0000, 0.1267, 0.0000,0.03536161102406006,15.632592912117204,-0.015628124524193605,1.0
0.05,0.9228, 0.0000, -0.0012, 15.7464, 0.0000, 0.5701, 0.0000, 0.0196, 0.0000, 0.9998, 0.0000, 0.1921, 0.0000,0.03619023349219225,15.756700351123461,-0.005156148720818361,1.0
0.060000000000000005,1.0810, 0.0000, -0.0017, 15.8688, 0.0000, 0.5959, 0.0000, 0.0208, 0.0000, 0.9998, 0.0000, 0.2682, 0.0000,0.03753204497731857,15.87993381097214,0.005036425541800657,1.0
0.07,1.2404, 0.0000, -0.0025, 15.9898, 0.0000, 0.6308, 0.0000, 0.0223, 0.0000, 0.9998, 0.0000, 0.3533, 0.0000,0.0394266656747912,16.002247316361768,0.014745137642783323,1.0
0.08,1.4011, 0.0000, -0.0034, 16.1094, 0.0000, 0.6752, 0.0000, 0.0243, 0.0000, 0.9997, 0.0000, 0.4456, 0.0000,0.04189123592345194,16.123583511284686,0.023876426767272155,1.0
0.09,1.5629, 0.0000, -0.0047, 16.2275, 0.0000, 0.7295, 0.0000, 0.0268, 0.0000, 0.9996, 0.0000, 0.5434, 0.0000,0.04492243841536461,16.243871731581567,0.03234682853118817,1.0
0.09999999999999999,1.7259, 0.0000, -0.0063, 16.3438, 0.0000, 0.7933, 0.0000, 0.0297, 0.0000, 0.9996, 0.0000, 0.6449, 0.0000,0.048498672632548236,16.363026492042536,0.040087533544463316,1.0
0.10999999999999999,1.8901, 0.0000, -0.0083, 16.4582, 0.0000, 0.8662, 0.0000, 0.0332, 0.0000, 0.9994, 0.0000, 0.7485, 0.0000,0.05258240466910146,16.480946638775876,0.04704807217018048,1.0
0.11999999999999998,2.0555, 0.0000, -0.0109, 16.5704, 0.0000, 0.9476, 0.0000, 0.0372, 0.0000, 0.9993, 0.0000, 0.8524, 0.0000,0.0571226699991453,16.597515366418566,0.05319801623718182,1.0
0.12999999999999998,2.2220, 0.0000, -0.0141, 16.6804, 0.0000, 1.0365, 0.0000, 0.0417, 0.0000, 0.9991, 0.0000, 0.9552, 0.0000,0.062057692355046164,16.71260122353293,0.058526152919692195,1.0
0.13999999999999999,2.3897, 0.0000, -0.0181, 16.7879, 0.0000, 1.1318, 0.0000, 0.0468, 0.0000, 0.9989, 0.0000, 1.0554, 0.0000,0.06731754815872729,16.82606013692286,0.06303734774486462,1.0
0.15,2.5584, 0.0000, -0.0230, 16.8928, 0.0000, 1.2324, 0.0000, 0.0523, 0.0000, 0.9986, 0.0000, 1.1517, 0.0000,0.07282675397587449,16.937738396265285,0.06674798483745495,1.0
0.16,2.7282, 0.0000, -0.0289, 16.9950, 0.0000, 1.3370, 0.0000, 0.0583, 0.0000, 0.9983, 0.0000, 1.2432, 0.0000,0.07850666416448554,17.047476461072435,0.06968110139266888,1.0
0.17,2.8991, 0.0000, -0.0361, 17.0942, 0.0000, 1.4441, 0.0000, 0.0647, 0.0000, 0.9979, 0.0000, 1.3287, 0.0000,0.08427759214931935,17.155113392566506,0.07186219806568066,1.0
0.18000000000000002,3.0710, 0.0000, -0.0445, 17.1905, 0.0000, 1.5524, 0.0000, 0.0715, 0.0000, 0.9974, 0.0000, 1.4075, 0.0000,0.09006060298213839,17.26049167756338,0.07331636721984783,1.0
0.19000000000000003,3.2438, 0.0000, -0.0544, 17.2839, 0.0000, 1.6605, 0.0000, 0.0787, 0.0000, 0.9969, 0.0000, 1.4789, 0.0000,0.09577896263387964,17.363462198824266,0.07406701410905757,1.0
0.20000000000000004,3.4176, 0.0000, -0.0660, 17.3743, 0.0000, 1.7671, 0.0000, 0.0862, 0.0000, 0.9963, 0.0000, 1.5423, 0.0000,0.1013592630351036,17.463889112290104,0.07413607978047171,1.0
0.21000000000000005,3.5922, 0.0000, -0.0794, 17.4617, 0.0000, 1.8708, 0.0000, 0.0940, 0.0000, 0.9956, 0.0000, 1.5972, 0.0000,0.10673226571888865,17.56165441055004,0.07354540222109594,1.0
0.22000000000000006,3.7676, 0.0000, -0.0947, 17.5464, 0.0000, 1.9705, 0.0000, 0.1021, 0.0000, 0.9948, 0.0000, 1.6431, 0.0000,0.11183351822411701,17.656661978678372,0.07231863477052489,1.0
0.23000000000000007,3.9438, 0.0000, -0.1122, 17.6283, 0.0000, 2.0649, 0.0000, 0.1104, 0.0000, 0.9939, 0.0000, 1.6798, 0.0000,0.11660379598391794,17.748840979874096,0.07048302524508276,1.0
0.24000000000000007,4.1206, 0.0000, -0.1318, 17.7077, 0.0000, 2.1530, 0.0000, 0.1188, 0.0000, 0.9929, 0.0000, 1.7070, 0.0000,0.12098941207056062,17.838148442814887,0.06807048835576811,1.0
0.25000000000000006,4.2981, 0.0000, -0.1539, 17.7848, 0.0000, 2.2337, 0.0000, 0.1273, 0.0000, 0.9919, 0.0000, 1.7245, 0.0000,0.12494242462764124,17.924570959874778,0.06511764683545866,1.0
0.26000000000000006,4.4760, 0.0000, -0.1785, 17.8598, 0.0000, 2.3063, 0.0000, 0.1359, 0.0000, 0.9907, 0.0000, 1.7325, 0.0000,0.1284207639776125,18.008125444518917,0.061664889834535504,1.0
0.2700000000000001,4.6545, 0.0000, -0.2057, 17.9330, 0.0000, 2.3698, 0.0000, 0.1444, 0.0000, 0.9895, 0.0000, 1.7308, 0.0000,0.1313883019888747,18.0888589350407,0.05775479533494749,1.0
0.2800000000000001,4.8333, 0.0000, -0.2356, 18.0044, 0.0000, 2.4237, 0.0000, 0.1530, 0.0000, 0.9882, 0.0000, 1.7198, 0.0000,0.13381489207029176,18.1668474673559,0.05343032994092741,1.0
0.2900000000000001,5.0123, 0.0000, -0.2684, 18.0745, 0.0000, 2.4674, 0.0000, 0.1614, 0.0000, 0.9869, 0.0000, 1.6997, 0.0000,0.13567641082306778,18.242194070010093,0.04873320498288908,1.0
