time,x,y,z,u,v,w,qx,qy,qz,qw,p,q,r,alpha,airspeed,elevator,throttle
0,0.1505, 0.0000, -0.0000, 15.0939, 0.0000, 0.5405, 0.0000, 0.0180, 0.0000, 0.9998, 0.0000, 0.0267, 0.0000,0.035796226250315796,15.103587990641456,-0.057516027737694576,0.8940600156784058
0.01,0.3021, 0.0000, -0.0001, 15.1979, 0.0000, 0.5463, 0.0000, 0.0183, 0.0000, 0.9998, 0.0000, 0.0653, 0.0000,0.035930932983108635,15.207677087813623,-0.047044051934319334,0.8989681005477905
0.02,0.4547, 0.0000, -0.0002, 15.3021, 0.0000, 0.5573, 0.0000, 0.0187, 0.0000, 0.9998, 0.0000, 0.1149, 0.0000,0.03640177678494943,15.312263249118729,-0.03657207613094409,0.9039785861968994
0.03,0.6083, 0.0000, -0.0004, 15.4064, 0.0000, 0.5746, 0.0000, 0.0194, 0.0000, 0.9998, 0.0000, 0.1748, 0.0000,0.03727857714057382,15.417146192883713,-0.026100100327568848,0.908233642578125
0.04,0.7630, 0.0000, -0.0007, 15.5106, 0.0000, 0.5993, 0.0000, 0.0205, 0.0000, 0.9998, 0.0000, 0.2444, 0.0000,0.03861659838280413,15.522124568786124,-0.015628124524193605,0.9117599725723267
0.05,0.9188, 0.0000, -0.0011, 15.6143, 0.0000, 0.6321, 0.0000, 0.0219, 0.0000, 0.9998, 0.0000, 0.3229, 0.0000,0.04045759415909965,15.627076079654643,-0.005156148720818361,0.9149503707885742
0.060000000000000005,1.0756, 0.0000, -0.0018, 15.7175, 0.0000, 0.6736, 0.0000, 0.0237, 0.0000, 0.9997, 0.0000, 0.4098, 0.0000,0.04283053216942836,15.731942423789235,0.005315827082556884,0.9181389212608337
0.07,1.2334, 0.0000, -0.0026, 15.8201, 0.0000, 0.7243, 0.0000, 0.0260, 0.0000, 0.9997, 0.0000, 0.5041, 0.0000,0.045752744140402465,15.836681328976557,0.01578780288593213,0.921454668045044
0.08,1.3923, 0.0000, -0.0038, 15.9219, 0.0000, 0.7845, 0.0000, 0.0288, 0.0000, 0.9996, 0.0000, 0.6053, 0.0000,0.049231510281009694,15.941229950248307,0.026259778689307373,0.9248723983764648
0.09,1.5522, 0.0000, -0.0053, 16.0227, 0.0000, 0.8543, 0.0000, 0.0321, 0.0000, 0.9995, 0.0000, 0.7127, 0.0000,0.05326576688321742,16.04549105814528,0.036731754492682615,0.9283140897750854
0.09999999999999999,1.7132, 0.0000, -0.0073, 16.1223, 0.0000, 0.9337, 0.0000, 0.0359, 0.0000, 0.9994, 0.0000, 0.8258, 0.0000,0.05784762749397062,16.149336886632327,0.04720373029605786,0.9317270517349243
0.10999999999999999,1.8752, 0.0000, -0.0099, 16.2204, 0.0000, 1.0226, 0.0000, 0.0403, 0.0000, 0.9992, 0.0000, 0.9439, 0.0000,0.06296354359625221,16.252624046319514,0.0576757060994331,0.9351322650909424
0.11999999999999998,2.0382, 0.0000, -0.0131, 16.3168, 0.0000, 1.1210, 0.0000, 0.0454, 0.0000, 0.9990, 0.0000, 1.0666, 0.0000,0.0685950138142111,16.355217276695132,0.06814768190280834,0.9386625289916992
0.12999999999999998,2.2022, 0.0000, -0.0172, 16.4111, 0.0000, 1.2285, 0.0000, 0.0510, 0.0000, 0.9987, 0.0000, 1.1933, 0.0000,0.07471868462326299,16.457027501721537,0.0786196577061836,0.942624568939209
0.13999999999999999,2.3672, 0.0000, -0.0222, 16.5034, 0.0000, 1.3448, 0.0000, 0.0573, 0.0000, 0.9984, 0.0000, 1.3232, 0.0000,0.08130552227053776,16.558076999224784,0.08909163350955884,0.9476168155670166
0.15,2.5332, 0.0000, -0.0283, 16.5937, 0.0000, 1.4693, 0.0000, 0.0642, 0.0000, 0.9979, 0.0000, 1.4551, 0.0000,0.08831829914288218,16.65862254400355,0.09956360931293409,0.9547790288925171
0.16,2.7001, 0.0000, -0.0357, 16.6827, 0.0000, 1.6015, 0.0000, 0.0718, 0.0000, 0.9974, 0.0000, 1.5874, 0.0000,0.09570563432060164,16.75939522954558,0.11003558511630934,0.9662814140319824
0.17,2.8680, 0.0000, -0.0445, 16.7720, 0.0000, 1.7402, 0.0000, 0.0800, 0.0000, 0.9968, 0.0000, 1.7166, 0.0000,0.10338876498683804,16.862046363179235,0.12050756091968459,0.9861314296722412
0.18000000000000002,3.0368, 0.0000, -0.0550, 16.8599, 0.0000, 1.8844, 0.0000, 0.0889, 0.0000, 0.9960, 0.0000, 1.8449, 0.0000,0.11130760553007969,16.964931019140874,0.13097953672305984,1.0
0.19000000000000003,3.2065, 0.0000, -0.0672, 16.9429, 0.0000, 2.0337, 0.0000, 0.0984, 0.0000, 0.9951, 0.0000, 1.9778, 0.0000,0.11946333004000224,17.064526971753406,0.1414515125264351,1.0
0.20000000000000004,3.3770, 0.0000, -0.0815, 17.0204, 0.0000, 2.1883, 0.0000, 0.1086, 0.0000, 0.9941, 0.0000, 2.1146, 0.0000,0.12786904562544665,17.160529020262153,0.15192348832981034,1.0
0.21000000000000005,3.5483, 0.0000, -0.0981, 17.0921, 0.0000, 2.3477, 0.0000, 0.1194, 0.0000, 0.9928, 0.0000, 2.2474, 0.0000,0.1364985586874222,17.25261710946764,0.1584405284632866,1.0
0.22000000000000006,3.7202, 0.0000, -0.1171, 17.1579, 0.0000, 2.5097, 0.0000, 0.1309, 0.0000, 0.9914, 0.0000, 2.3648, 0.0000,0.14524132366511824,17.340476460525082,0.15873731496529028,1.0
0.23000000000000007,3.8927, 0.0000, -0.1388, 17.2179, 0.0000, 2.6711, 0.0000, 0.1428, 0.0000, 0.9897, 0.0000, 2.4568, 0.0000,0.1539069508210344,17.423829680701658,0.1532314849157755,1.0
0.24000000000000007,4.0656, 0.0000, -0.1633, 17.2726, 0.0000, 2.8276, 0.0000, 0.1551, 0.0000, 0.9879, 0.0000, 2.5166, 0.0000,0.1622628239291731,17.502470654090352,0.14345426740841316,1.0
0.25000000000000006,4.2388, 0.0000, -0.1909, 17.3227, 0.0000, 2.9752, 0.0000, 0.1676, 0.0000, 0.9859, 0.0000, 2.5438, 0.0000,0.17009115372561234,17.57628987328348,0.1329822916050379,1.0
0.26000000000000006,4.4122, 0.0000, -0.2217, 17.3689, 0.0000, 3.1108, 0.0000, 0.1801, 0.0000, 0.9836, 0.0000, 2.5390, 0.0000,0.17722190995025813,17.645281931396397,0.12251031580166266,1.0
0.2700000000000001,4.5856, 0.0000, -0.2559, 17.4122, 0.0000, 3.2318, 0.0000, 0.1925, 0.0000, 0.9813, 0.0000, 2.5027, 0.0000,0.18351899676189115,17.709545852187315,0.11203833999828741,1.0
0.2800000000000001,4.7590, 0.0000, -0.2935, 17.4533, 0.0000, 3.3359, 0.0000, 0.2046, 0.0000, 0.9788, 0.0000, 2.4357, 0.0000,0.18885697456432432,17.76928456191437,0.10156636419491216,1.0
0.2900000000000001,4.9321, 0.0000, -0.3346, 17.4935, 0.0000, 3.4207, 0.0000, 0.2163, 0.0000, 0.9763, 0.0000, 2.3397, 0.0000,0.19310195260218688,17.82480562952252,0.09109438839153691,1.0
0.3000000000000001,5.1050, 0.0000, -0.3792, 17.5338, 0.0000, 3.4836, 0.0000, 0.2274, 0.0000, 0.9738, 0.0000, 2.2224, 0.0000,0.19612315839478736,17.876519681875514,0.08260907533363744,1.0
0.3100000000000001,5.2774, 0.0000, -0.4274, 17.5753, 0.0000, 3.5232, 0.0000, 0.2379, 0.0000, 0.9713, 0.0000, 2.0977, 0.0000,0.1978424065590911,17.924921479896227,0.07856419804291173,1.0
0.3200000000000001,5.4492, 0.0000, -0.4792, 17.6185, 0.0000, 3.5398, 0.0000, 0.2478, 0.0000, 0.9688, 0.0000, 1.9805, 0.0000,0.19827625872399196,17.970547457766834,0.07919324884907647,1.0
0.3300000000000001,5.6202, 0.0000, -0.5344, 17.6111, 0.0000, 3.5407, 0.0000, 0.2573, 0.0000, 0.9663, 0.0000, 1.9476, 0.0000,0.1984021311178327,17.963522517634456,0.08348686168686792,0.750908374786377
0.34000000000000014,5.7899, 0.0000, -0.5928, 17.5829, 0.0000, 3.5362, 0.0000, 0.2666, 0.0000, 0.9638, 0.0000, 1.9303, 0.0000,0.19846688539905247,17.93499622833691,0.08851401994721338,0.6332374215126038
0.35000000000000014,5.9581, 0.0000, -0.6544, 17.5410, 0.0000, 3.5291, 0.0000, 0.2759, 0.0000, 0.9612, 0.0000, 1.9206, 0.0000,0.19853942199276375,17.89246499424222,0.09376411388413354,0.5496663451194763
0.36000000000000015,6.1247, 0.0000, -0.7190, 17.4890, 0.0000, 3.5209, 0.0000, 0.2851, 0.0000, 0.9585, 0.0000, 1.9164, 0.0000,0.1986652911366376,17.8398973028881,0.09896465967194482,0.48613008856773376
0.37000000000000016,6.2895, 0.0000, -0.7866, 17.4285, 0.0000, 3.5128, 0.0000, 0.2943, 0.0000, 0.9557, 0.0000, 1.9165, 0.0000,0.19889194971280952,17.77902806855463,0.10385140935675545,0.43043091893196106
0.38000000000000017,6.4524, 0.0000, -0.8570, 17.3591, 0.0000, 3.5056, 0.0000, 0.3034, 0.0000, 0.9529, 0.0000, 1.9183, 0.0000,0.19926816274659198,17.709536221933043,0.10810317973391456,0.3662926256656647
