time,x,y,z,u,v,w,qx,qy,qz,qw,p,q,r,alpha,airspeed,elevator,throttle
0,0.1506, 0.0000, -0.0000, 15.1186, 0.0000, 0.5358, 0.0000, 0.0179, 0.0000, 0.9998, 0.0000, -0.0356, 0.0000,0.03542749562946689,15.128058898285532,-0.07845997934444507,1.0
0.01,0.3025, 0.0000, -0.0001, 15.2448, 0.0000, 0.5260, 0.0000, 0.0176, 0.0000, 0.9998, 0.0000, -0.0813, 0.0000,0.034490148585864654,15.253825555117823,-0.08893195514782032,0.9934664368629456
0.02,0.4556, 0.0000, -0.0002, 15.3575, 0.0000, 0.5095, 0.0000, 0.0171, 0.0000, 0.9999, 0.0000, -0.1193, 0.0000,0.033164276779008364,15.365998781718325,-0.09940393095119557,0.9382683634757996
0.03,0.6098, 0.0000, -0.0004, 15.4564, 0.0000, 0.4880, 0.0000, 0.0164, 0.0000, 0.9999, 0.0000, -0.1531, 0.0000,0.031562813446934276,15.464150116738052,-0.10987590675457082,0.8778438568115234
0.04,0.7649, 0.0000, -0.0006, 15.5405, 0.0000, 0.4625, 0.0000, 0.0155, 0.0000, 0.9999, 0.0000, -0.1860, 0.0000,0.029753890394262468,15.547383997501292,-0.12034788255794607,0.808997631072998
0.05,0.9207, 0.0000, -0.0008, 15.6082, 0.0000, 0.4334, 0.0000, 0.0145, 0.0000, 0.9999, 0.0000, -0.2222, 0.0000,0.027761967027031997,15.614176975166295,-0.13081985836132132,0.7265888452529907
0.060000000000000005,1.0770, 0.0000, -0.0010, 15.6572, 0.0000, 0.4003, 0.0000, 0.0133, 0.0000, 0.9999, 0.0000, -0.2673, 0.0000,0.02556040477073761,15.662284179575368,-0.14129183416469657,0.6224715709686279
0.07,1.2338, 0.0000, -0.0011, 15.6849, 0.0000, 0.3617, 0.0000, 0.0118, 0.0000, 0.9999, 0.0000, -0.3300, 0.0000,0.023054395377883043,15.689048256630285,-0.15176380996807182,0.48460057377815247
0.08,1.3907, 0.0000, -0.0011, 15.6898, 0.0000, 0.3150, 0.0000, 0.0099, 0.0000, 1.0000, 0.0000, -0.4178, 0.0000,0.020076342877374836,15.692997129197796,-0.16223578577144707,0.29927143454551697
0.09,1.5476, 0.0000, -0.0010, 15.6750, 0.0000, 0.2585, 0.0000, 0.0076, 0.0000, 1.0000, 0.0000, -0.5184, 0.0000,0.01649154835413003,15.67717898817712,-0.17270776157482232,0.059014808386564255
