raw_voltage_G-,raw_voltage_G0,raw_voltage_G1,raw_voltage_G2,raw_voltage_G3,raw_voltage_G4,raw_voltage_G5,raw_voltage_G6,load_x,load_y,load_z,load_l,load_m,load_n,rpm,voltage,current,roll,pitch,yaw,aileron1_pwm,elevator_pwm,throttle_pwm,rudder_pwm,aileron2_pwm,pbaro,pdiff,Tt,sample_start_time,sample_end_time,uid
-0.0531113588974395,0.0339028796823661,-0.0685610776050353,-0.0462219896792462,-0.0924752700424408,-0.1088700515868922,-0.2490680378217652,-0.2719412936656996,-12.735461286778142,8.810571789272382,-18.055133331789232,-0.0946763967721271,0.3788109980752985,0.5397403359699711,-1.0,12.067875,0.3087499999999999,0.005606782133946,-0.8333804756382944,-98.79327341931722,1500.0,1500.0,1200.0,1500.0,1500.0,1021.7000000000002,250.0,289.15,1636038062.1661866,1636038063.1994412,519a780e-8dc7-4f75-abfc-eb298ced1012
-0.0532072348105168,0.0321908098479371,-0.0705059890113177,-0.0501255090165548,-0.0933244567212036,-0.103870807412456,-0.2475888093178095,-0.271776934937521,-12.673838488503376,8.639983286071892,-18.093960190996096,-0.0758399096251121,0.3726520824222077,0.5412589391370154,-1.0,12.063,0.315,-0.0023349338987064,-0.815763830283458,-97.44015830322432,1500.0,1500.0,1200.0,1500.0,1500.0,1021.7000000000002,250.0,289.15,1636038063.3098252,1636038064.3242512,519a780e-8dc7-4f75-abfc-eb298ced1012
-0.0542207801841234,0.0310539954771886,-0.0723413279427419,-0.0487558531089753,-0.0942832158730087,-0.103884503971456,-0.2494652380719903,-0.2718317211731713,-12.725623280330543,8.6207160465647,-18.088745057238302,-0.0792046440888342,0.3684233243623271,0.5475917108671631,1833.991271972656,12.05575,0.30125,-0.0178199490579254,-0.7979804522736579,-96.18673918957788,1500.0,1500.0,1200.0,1500.0,1500.0,1021.7000000000002,250.0,289.15,1636038064.4333966,1636038065.5537984,519a780e-8dc7-4f75-abfc-eb298ced1012
-0.0529880898681022,0.0338480934461223,-0.0857776525807473,-0.0699033404404074,-0.100213826082884,-0.0857228663419849,-0.2483832098570417,-0.2693663403123011,-12.758688244212758,7.493742777609415,-17.919969307363218,0.0011809094485881,0.379373865283241,0.5732741421832273,2350.27197265625,11.89411111111111,1.6655555555555557,0.0111106695936792,-0.8001007153772296,-92.8189065728521,1500.0,1500.0,1233.0,1500.0,1500.0,1021.7000000000002,250.0,289.15,1636038068.6169574,1636038069.745144,8a98619e-09e6-4204-bd51-b7262b73f39d
-0.0529059105150266,0.0335324770887971,-0.0860063255882484,-0.0680697880136362,-0.0991978987069211,-0.0870496461034208,-0.2480354363475827,-0.272246191098396,-12.769142363135357,7.393046267815746,-17.91080221971318,-0.0066193036508812,0.3779409021221966,0.5717317968903095,3514.9652709960938,11.9,1.6,0.0032234794116187,-0.7995729869178618,-90.46691252859296,1500.0,1500.0,1233.0,1500.0,1500.0,1021.7000000000002,250.0,289.15,1636038069.8548496,1636038071.0914297,8a98619e-09e6-4204-bd51-b7262b73f39d
-0.0528100345990304,0.0332865345383579,-0.0869007704505733,-0.0683830223893709,-0.0999261983571797,-0.0865583564916564,-0.2488899825822097,-0.2734068257128033,-12.790446207829104,7.390460937613631,-17.922804417977968,-0.0048830431678828,0.3772574455580895,0.5750964150971555,3561.0438232421875,11.91,1.5550000000000002,0.0196398304298214,-0.7898534543061617,-88.24451069909607,1500.0,1500.0,1233.0,1500.0,1500.0,1021.7000000000002,250.0,289.15,1636038071.200452,1636038072.3159745,8a98619e-09e6-4204-bd51-b7262b73f39d
-0.0518512754711996,0.0345877075676934,-0.100871260975074,-0.0908179867243774,-0.1057198430110216,-0.0667942216317311,-0.2466574433002503,-0.2737903293819938,-12.78131354217212,6.177417082503637,-17.899436080175533,0.0814086605217542,0.3837218810475222,0.5993501563183922,3688.436401367188,11.705125,3.27875,0.0247907702346296,-0.8182025213121632,-84.74882329697814,1500.0,1500.0,1266.0,1500.0,1500.0,1021.7000000000002,250.0,289.15,1636038074.054285,1636038075.178952,e1523ffc-0905-42d5-83ed-00154d04f9bd
-0.0523991378509917,0.0342726866785502,-0.1005562402600906,-0.09233830465317,-0.104007773229825,-0.0649588827169902,-0.2441509730262813,-0.2718591145220806,-12.777684471270696,6.004207513723281,-17.86851461915332,0.0878365915003787,0.3824448361720682,0.5930859583256956,4741.028015136719,11.70275,3.2662499999999994,-0.0024483703956024,-0.8091308228050897,-81.67884621790147,1500.0,1500.0,1266.0,1500.0,1500.0,1021.7000000000002,250.0,289.15,1636038075.2881987,1636038076.411977,e1523ffc-0905-42d5-83ed-00154d04f9bd
-0.0522073860409908,0.0352725354331612,-0.106719691984665,-0.0966801139754039,-0.1109793219857201,-0.0619182467778514,-0.2499583144528651,-0.2711605898720743,-12.76595473617338,6.025132647792522,-17.911736187064363,0.1042941957064957,0.3866391229516315,0.6192729067419864,4772.213704427083,11.704777777777776,3.2777777777777777,0.0240324955155446,-0.8036286681660999,-79.36446754322138,1500.0,1500.0,1266.0,1500.0,1500.0,1021.7000000000002,250.0,289.15,1636038076.5212817,1636038077.5280807,e1523ffc-0905-42d5-83ed-00154d04f9bd
-0.0564396227837816,0.0261780205455587,-0.1067333886189684,-0.0956665688158852,-0.0960911619810917,-0.0521252070207089,-0.2389325837261944,-0.2600663760008818,-13.340172824922536,4.905615298034167,-17.594928443747534,0.1163535105218185,0.3536408344630395,0.5827282585315441,4948.8658447265625,11.45775,5.2175,-0.0047607729607819,-0.8295197779110107,-73.46956159974039,1500.0,1500.0,1300.0,1500.0,1500.0,1021.7000000000002,250.0,289.15,1636038080.5987318,1636038081.6323986,fb743093-439d-494f-b303-21826d651ea9
-0.0520156341909888,0.0369161225580135,-0.1244156466999039,-0.113335130421669,-0.1195259749612107,-0.0479751496501401,-0.2524921781740797,-0.2757626340889635,-12.721553864168124,4.764443921875043,-17.943832903197645,0.1639746688493455,0.3936811672755104,0.6591990058247205,5672.687255859375,11.4775,5.115,-0.001621429754485,-0.855854292627509,-70.97752951502079,1500.0,1500.0,1300.0,1500.0,1500.0,1021.7000000000002,250.0,289.15,1636038081.7427952,1636038082.8491318,fb743093-439d-494f-b303-21826d651ea9
-0.0496187363707882,0.0375050745690137,-0.1208545418804978,-0.1219913556102946,-0.1177865125304849,-0.0405653109332819,-0.247451844632852,-0.2693389476802061,-12.714716061670188,4.823563105897361,-17.90922420689381,0.2007300753230845,0.3968274873865836,0.6448239516503359,5680.203125,11.48,5.12,0.0329950197093717,-0.8635973259079234,-68.73842275036137,1500.0,1500.0,1300.0,1500.0,1500.0,1021.7000000000002,250.0,289.15,1636038082.9586918,1636038084.0797398,fb743093-439d-494f-b303-21826d651ea9
-0.0489749980796938,0.0395047721059132,-0.1315378577890279,-0.1334827697815005,-0.1179782638262282,-0.0304298580823639,-0.2443701181684718,-0.2662024352275732,-12.806524962742795,3.5376843416330104,-17.70755525039886,0.2403573355843522,0.4039057490381112,0.656149123994771,5768.664855957031,11.24875,7.183750000000001,0.0286324662872633,-0.8957778422237179,-64.61426402950116,1500.0,1500.0,1333.0,1500.0,1500.0,1021.7000000000002,250.0,289.15,1636038086.1287563,1636038087.262974,142ecaa4-3394-48c8-bef9-30a02fbe4db4
-0.049933757209949,0.036368260211508,-0.1272508347900305,-0.1401256013951169,-0.1154033107896759,-0.0224858537616878,-0.2398228603412443,-0.2646410272676237,-12.892077260033323,3.741234746605039,-17.85260759282864,0.2746898129329751,0.3951261370653587,0.6395382179617363,6395.394409179688,11.257,7.06,0.0319464185022278,-0.8680790505813625,-62.103647000049975,1500.0,1500.0,1333.0,1500.0,1500.0,1021.7000000000002,250.0,289.15,1636038087.3766544,1636038088.4979527,142ecaa4-3394-48c8-bef9-30a02fbe4db4
-0.0507281576308028,0.037148964036054,-0.1286615802977407,-0.1328253343913991,-0.114321282553491,-0.0290054152553776,-0.2409870675740886,-0.2660106831832772,-12.860543769454427,3.532352858677703,-17.722677523971917,0.2421535097461164,0.3956877024893717,0.642094551546969,6396.5869140625,11.254,7.059999999999999,0.0558049033500921,-0.9005642840475893,-60.12793794299561,1500.0,1500.0,1333.0,1500.0,1500.0,1021.7000000000002,250.0,289.15,1636038088.6131942,1636038089.7242153,142ecaa4-3394-48c8-bef9-30a02fbe4db4
-0.0472903213403382,0.038943213208322,-0.1434127751481638,-0.1511513312944942,-0.1217448179208206,-0.0144596698414805,-0.2421923653779505,-0.2645451514300643,-12.843463451723018,2.455767850778072,-17.852414756331754,0.3082952948103639,0.4047491125028735,0.6743564971839676,6401.36376953125,11.081,9.02,0.0546868467396859,-0.9488044160515084,-56.38550995711097,1500.0,1500.0,1366.0,1500.0,1500.0,1021.7000000000002,250.0,289.15,1636038092.05955,1636038093.001931,85361e51-e8b4-4df1-9c1c-716f36bb18b1
-0.0491941430364441,0.0374091986519203,-0.1458781557817868,-0.1415774366585813,-0.1208956311450119,-0.0207600874269084,-0.2450823394089261,-0.2751188960559805,-12.905653567036412,2.2933876490950458,-17.726881346952243,0.271330562928747,0.39698539495452,0.6807737020195587,6970.056396484375,11.1015,8.915,0.0434222798142514,-0.9521733801791908,-54.690550703248114,1500.0,1500.0,1366.0,1500.0,1500.0,1021.7000000000002,250.0,289.15,1636038093.112564,1636038094.232854,85361e51-e8b4-4df1-9c1c-716f36bb18b1
