time,x,y,z,u,v,w,qx,qy,qz,qw,p,q,r,alpha,airspeed,elevator,throttle
0,0.1506, 0.0000, -0.0000, 15.1186, 0.0000, 0.5362, 0.0000, 0.0179, 0.0000, 0.9998, 0.0000, -0.0309, 0.0000,0.035451373986069235,15.128058079052838,-0.07519451384647448,1.0
0.01,0.3026, 0.0000, -0.0001, 15.2463, 0.0000, 0.5276, 0.0000, 0.0176, 0.0000, 0.9998, 0.0000, -0.0690, 0.0000,0.034592912382401295,15.255387149103129,-0.08186915879352648,1.0
0.02,0.4557, 0.0000, -0.0002, 15.3735, 0.0000, 0.5124, 0.0000, 0.0172, 0.0000, 0.9999, 0.0000, -0.1127, 0.0000,0.033316767283679605,15.381993861784933,-0.08784565155609209,1.0
0.03,0.6102, 0.0000, -0.0004, 15.5001, 0.0000, 0.4903, 0.0000, 0.0165, 0.0000, 0.9999, 0.0000, -0.1604, 0.0000,0.03162436242866511,15.507887200300162,-0.09296468620403367,1.0
0.04,0.7659, 0.0000, -0.0006, 15.6263, 0.0000, 0.4617, 0.0000, 0.0156, 0.0000, 0.9999, 0.0000, -0.2100, 0.0000,0.02953605574050388,15.633077099512706,-0.09708582584961015,1.0
0.05,0.9229, 0.0000, -0.0009, 15.7518, 0.0000, 0.4268, 0.0000, 0.0144, 0.0000, 0.9999, 0.0000, -0.2597, 0.0000,0.027089826399488145,15.757573136870176,-0.10010211860044557,1.0
0.060000000000000005,1.0810, 0.0000, -0.0012, 15.8767, 0.0000, 0.3865, 0.0000, 0.0130, 0.0000, 0.9999, 0.0000, -0.3075, 0.0000,0.024339328536959356,15.88138351572797,-0.10195417990191538,1.0
0.07,1.2405, 0.0000, -0.0014, 16.0009, 0.0000, 0.3417, 0.0000, 0.0113, 0.0000, 0.9999, 0.0000, -0.3516, 0.0000,0.021351237503771787,16.00451451604556,-0.10263929714663585,1.0
0.08,1.4011, 0.0000, -0.0016, 16.1243, 0.0000, 0.2935, 0.0000, 0.0095, 0.0000, 1.0000, 0.0000, -0.3906, 0.0000,0.018201941449146452,16.126970505388286,-0.10221168180211146,1.0
0.09,1.5630, 0.0000, -0.0016, 16.2469, 0.0000, 0.2433, 0.0000, 0.0074, 0.0000, 1.0000, 0.0000, -0.4230, 0.0000,0.014973781624539077,16.248754498895345,-0.1007728627811249,1.0
0.09999999999999999,1.7261, 0.0000, -0.0015, 16.3687, 0.0000, 0.1924, 0.0000, 0.0053, 0.0000, 1.0000, 0.0000, -0.4480, 0.0000,0.011751160246066948,16.36986915324615,-0.09845516969664653,1.0
0.10999999999999999,1.8904, 0.0000, -0.0012, 16.4897, 0.0000, 0.1421, 0.0000, 0.0030, 0.0000, 1.0000, 0.0000, -0.4649, 0.0000,0.008616864098242112,16.490318001773787,-0.0954037486503895,1.0
0.11999999999999998,2.0559, 0.0000, -0.0006, 16.6098, 0.0000, 0.0938, 0.0000, 0.0006, 0.0000, 1.0000, 0.0000, -0.4732, 0.0000,0.005648887418758445,16.610106702598245,-0.09176200737460215,1.0
0.12999999999999998,2.2226, 0.0000, 0.0003, 16.7292, 0.0000, 0.0488, 0.0000, -0.0017, 0.0000, 1.0000, 0.0000, -0.4731, 0.0000,0.002917917002161037,16.72924408138842,-0.08766269047959406,1.0
0.13999999999999999,2.3905, 0.0000, 0.0016, 16.8477, 0.0000, 0.0082, 0.0000, -0.0041, 0.0000, 1.0000, 0.0000, -0.4645, 0.0000,0.00048551822648423056,16.84774279501988,-0.08322427352173883,1.0
0.15,2.5595, 0.0000, 0.0032, 16.9656, 0.0000, -0.0271, 0.0000, -0.0064, 0.0000, 1.0000, 0.0000, -0.4478, 0.0000,-0.0015970322341054793,16.965619506424513,-0.07855111380322534,1.0
0.16,2.7298, 0.0000, 0.0054, 17.0828, 0.0000, -0.0562, 0.0000, -0.0085, 0.0000, 1.0000, 0.0000, -0.4236, 0.0000,-0.0032893733671711463,17.082894529690282,-0.07373572071297724,1.0
0.17,2.9012, 0.0000, 0.0080, 17.1994, 0.0000, -0.0785, 0.0000, -0.0106, 0.0000, 0.9999, 0.0000, -0.3923, 0.0000,-0.004562271438245759,17.19959096745315,-0.06886195739014704,1.0
0.18000000000000002,3.0737, 0.0000, 0.0111, 17.3155, 0.0000, -0.0935, 0.0000, -0.0124, 0.0000, 0.9999, 0.0000, -0.3549, 0.0000,-0.005397538602770046,17.3157334138696,-0.06400846858723719,1.0
0.19000000000000003,3.2474, 0.0000, 0.0147, 17.4311, 0.0000, -0.1009, 0.0000, -0.0141, 0.0000, 0.9999, 0.0000, -0.3119, 0.0000,-0.0057877671571347575,17.431346333692932,-0.05925196876032908,1.0
