raw_voltage_G-,raw_voltage_G0,raw_voltage_G1,raw_voltage_G2,raw_voltage_G3,raw_voltage_G4,raw_voltage_G5,raw_voltage_G6,load_x,load_y,load_z,load_l,load_m,load_n,rpm,voltage,current,roll,pitch,yaw,aileron1_pwm,elevator_pwm,throttle_pwm,rudder_pwm,aileron2_pwm,pbaro,pdiff,Tt,sample_start_time,sample_end_time,uid
0.0261309043759909,0.1781035334107663,0.0791201502965082,-0.1711389943244076,-0.1140210536611855,0.1369086693320585,-0.2069428975459555,-0.2266659443021698,-13.381974901624158,23.41849013482268,21.152491393266924,0.8495190421338067,0.6017206985949862,0.3730079027302707,3148.4906955295137,11.968333333333332,0.23,179.52075340219378,-4.750675988885539,100.67610347703548,1553.0,1435.0,1200.0,1528.0,1471.0,1010.0,61.0,293.85,1649173482.2543552,1649173483.3462155,904b83f5-a9f7-4653-a697-9644f925e70d
0.043487183482404,0.1758551064336137,0.076450964975734,-0.1675099538556761,-0.1158618712486096,0.1364221675811844,-0.2106376815746098,-0.2260479557019316,-13.463162165786663,23.479671605023835,21.22036099651641,0.8404822045186292,0.5926458402385887,0.3841877391820595,3543.375732421875,11.97,0.22,179.49365576502657,-4.607556821631392,100.32223517068664,1553.0,1435.0,1200.0,1528.0,1471.0,1010.0,61.0,293.85,1649173483.4548955,1649173484.7802248,904b83f5-a9f7-4653-a697-9644f925e70d
0.0375702701854279,0.1795893360331923,0.0756751919021791,-0.1705736003403978,-0.1174923096863835,0.1363301267104655,-0.2113082651496291,-0.2290984530938597,-13.42615720599869,23.43596388574544,21.321070406897498,0.846892521209528,0.6058242539837717,0.3890315259870674,3573.9108072916665,11.97011111111111,0.22,179.4876846618722,-4.494183080780782,100.03390252942413,1553.0,1435.0,1200.0,1528.0,1471.0,1010.0,61.0,293.85,1649173484.888607,1649173486.0078323,904b83f5-a9f7-4653-a697-9644f925e70d
0.1546380420981502,0.3860550830919907,0.1001668298397469,-0.2530537368680906,-0.1400982072316038,0.0110296266014003,-0.2362343609275303,-0.252108674474348,-13.149113551724204,22.96215996921089,21.4726330935604,0.7496227806657988,1.3885918664811516,0.4467873766815566,3589.7087131076387,11.962444444444444,0.22,179.33662364472875,-4.377954558016451,99.66354083404951,1647.0,1435.0,1200.0,1528.0,1543.0,1010.0,61.0,293.85,1649173486.6751034,1649173487.745391,8bc556b8-0628-4b28-8040-f043c8eb4473
0.1612260865580443,0.3857400622694718,0.1027965690579489,-0.2518484395635293,-0.1379615439279756,0.0112624681033004,-0.234837311778751,-0.2649560482672639,-13.209004569411624,23.06996533578827,21.63406185639562,0.7482683345121887,1.3864236435694863,0.438417442770016,3590.87841796875,11.958666666666668,0.22,179.29873127303333,-4.3001136905261,99.42915530358148,1647.0,1435.0,1200.0,1528.0,1543.0,1010.0,61.0,293.85,1649173487.8535774,1649173488.9069126,8bc556b8-0628-4b28-8040-f043c8eb4473
0.1549393663796061,0.3878767252419678,0.1011666786081185,-0.2530948265527437,-0.1403173521818826,0.0104680676900893,-0.2360015194010463,-0.2649697447351312,-13.099940673500615,23.02957893755386,21.64472886282803,0.7490024707884656,1.3936204055693084,0.4458609416724104,3593.324615478516,11.959625,0.22,179.26533107880954,-4.2441153589015785,99.2273353561661,1647.0,1435.0,1200.0,1528.0,1543.0,1010.0,61.0,293.85,1649173489.014959,1649173489.9426527,8bc556b8-0628-4b28-8040-f043c8eb4473
0.2758662767556664,0.5962150593868705,0.1289022092314398,-0.3475052187866932,-0.1645739593159654,-0.1078428096563278,-0.2590802234050377,-0.2745299437693883,-12.832470680691832,22.89365006056802,21.504789477875736,0.6967011322109098,2.1877429391617462,0.4983785178232706,3593.889404296875,11.945777777777778,0.2055555555555555,179.06666876579297,-4.122864210285008,98.6402092594722,1745.0,1435.0,1200.0,1528.0,1614.0,1010.0,61.0,293.85,1649173492.2432134,1649173493.4833364,0a325207-6166-42a5-bb81-1f295e80a097
0.2909719363985757,0.5940493597517965,0.1272443778149036,-0.3466083679651625,-0.1645120508685419,-0.1065657424519949,-0.2590511866964299,-0.2802205907704482,-12.839091348490353,22.76807627248097,21.497356624578423,0.6966282867473309,2.1795153365930724,0.5002948991321035,3593.889404296875,11.94111111111111,0.21,179.03186363960242,-4.081557218323279,98.40421635781942,1745.0,1435.0,1200.0,1528.0,1614.0,1010.0,61.0,293.85,1649173493.592185,1649173494.7060792,0a325207-6166-42a5-bb81-1f295e80a097
0.2730584824035653,0.5984475982218128,0.1299842373312181,-0.3484502814824275,-0.162930372153551,-0.1071716782356488,-0.2571627049582117,-0.2839257841420521,-12.848423631260223,22.780238392060085,21.80027358210956,0.6996822137124613,2.1937933889367,0.4926488268666886,3591.882080078125,11.941666666666668,0.21,178.99864918857853,-4.049883259548468,98.19596313111585,1745.0,1435.0,1200.0,1528.0,1614.0,1010.0,61.0,293.85,1649173494.8140256,1649173496.0495193,0a325207-6166-42a5-bb81-1f295e80a097
0.3363639721513627,0.703486495825476,0.1551996010270934,-0.4150155688888117,-0.1719290119023001,-0.1664503880115269,-0.2610662246505471,-0.2886510976434578,-12.670699873265818,23.26087581921485,19.367272888759075,0.7207734052018582,2.617861139294637,0.4847133212853942,3592.2160915798613,11.916333333333334,0.2088888888888889,178.82932728123413,-3.993258667167469,97.83928837592804,1849.0,1435.0,1200.0,1528.0,1686.0,1010.0,61.0,293.85,1649173497.6956725,1649173498.704585,2b7296d5-819f-4e62-8212-11f16d262bf6
