time,x,y,z,u,v,w,qx,qy,qz,qw,p,q,r,alpha,airspeed,elevator,throttle
0,0.1506, 0.0000, -0.0000, 15.1185, 0.0000, 0.5382, 0.0000, 0.0179, 0.0000, 0.9998, 0.0000, -0.0049, 0.0000,0.035580912356901064,15.128053634562411,-0.057516027737694576,1.0
0.01,0.3026, 0.0000, -0.0001, 15.2459, 0.0000, 0.5371, 0.0000, 0.0179, 0.0000, 0.9998, 0.0000, 0.0064, 0.0000,0.03521342944065749,15.255357254280062,-0.047044051934319334,1.0
0.02,0.4557, 0.0000, -0.0002, 15.3725, 0.0000, 0.5378, 0.0000, 0.0180, 0.0000, 0.9998, 0.0000, 0.0328, 0.0000,0.0349697600957248,15.381895095072629,-0.03657207613094409,1.0
0.03,0.6102, 0.0000, -0.0004, 15.4982, 0.0000, 0.5424, 0.0000, 0.0183, 0.0000, 0.9998, 0.0000, 0.0732, 0.0000,0.03498319981277696,15.507648112483832,-0.026100100327568848,1.0
0.04,0.7659, 0.0000, -0.0008, 15.6229, 0.0000, 0.5514, 0.0000, 0.0188, 0.0000, 0.9998, 0.0000, 0.1099, 0.0000,0.03527816855595351,15.632595916350477,-0.026241403568821747,1.0
0.05,0.9228, 0.0000, -0.0012, 15.7466, 0.0000, 0.5634, 0.0000, 0.0194, 0.0000, 0.9998, 0.0000, 0.1383, 0.0000,0.035764465149242086,15.75672172591932,-0.029418409515457947,1.0
0.060000000000000005,1.0810, 0.0000, -0.0017, 15.8695, 0.0000, 0.5763, 0.0000, 0.0201, 0.0000, 0.9998, 0.0000, 0.1508, 0.0000,0.0363007742052993,15.880011205739432,-0.03761239831550678,1.0
0.07,1.2404, 0.0000, -0.0024, 15.9917, 0.0000, 0.5873, 0.0000, 0.0208, 0.0000, 0.9998, 0.0000, 0.1448, 0.0000,0.036711052735048155,16.002455671460453,-0.04808437411888202,1.0
0.08,1.4011, 0.0000, -0.0033, 16.1131, 0.0000, 0.5938, 0.0000, 0.0215, 0.0000, 0.9998, 0.0000, 0.1218, 0.0000,0.03683380851857904,16.124052879037237,-0.058556349922257264,1.0
0.09,1.5629, 0.0000, -0.0044, 16.2340, 0.0000, 0.5937, 0.0000, 0.0220, 0.0000, 0.9998, 0.0000, 0.0857, 0.0000,0.03655243020238428,16.24480692228161,-0.06762924616439898,1.0
0.09999999999999999,1.7259, 0.0000, -0.0058, 16.3542, 0.0000, 0.5859, 0.0000, 0.0224, 0.0000, 0.9998, 0.0000, 0.0415, 0.0000,0.03580904543644464,16.36472695278283,-0.07434313361747821,1.0
0.10999999999999999,1.8902, 0.0000, -0.0073, 16.4740, 0.0000, 0.5701, 0.0000, 0.0224, 0.0000, 0.9997, 0.0000, -0.0086, 0.0000,0.03458939818395958,16.4838254931304,-0.08029976670845111,1.0
0.11999999999999998,2.0556, 0.0000, -0.0092, 16.5931, 0.0000, 0.5463, 0.0000, 0.0223, 0.0000, 0.9998, 0.0000, -0.0611, 0.0000,0.03291031041932664,16.602117229112356,-0.08450497423513492,1.0
0.12999999999999998,2.2222, 0.0000, -0.0112, 16.7117, 0.0000, 0.5156, 0.0000, 0.0218, 0.0000, 0.9998, 0.0000, -0.1081, 0.0000,0.030844232276517523,16.719615525600084,-0.08455707554920276,1.0
0.13999999999999999,2.3900, 0.0000, -0.0134, 16.8295, 0.0000, 0.4796, 0.0000, 0.0212, 0.0000, 0.9998, 0.0000, -0.1504, 0.0000,0.028490890623950885,16.836330314163675,-0.08475885753734669,1.0
0.15,2.5589, 0.0000, -0.0159, 16.9466, 0.0000, 0.4400, 0.0000, 0.0204, 0.0000, 0.9998, 0.0000, -0.1834, 0.0000,0.025958541280852905,16.95226947523193,-0.08225476836069187,1.0
0.16,2.7290, 0.0000, -0.0184, 17.0628, 0.0000, 0.3994, 0.0000, 0.0194, 0.0000, 0.9998, 0.0000, -0.1997, 0.0000,0.023402766795432402,17.067436514023733,-0.0753907475362595,1.0
0.17,2.9002, 0.0000, -0.0211, 17.1780, 0.0000, 0.3607, 0.0000, 0.0184, 0.0000, 0.9998, 0.0000, -0.2004, 0.0000,0.020991997334690374,17.181831897174835,-0.06833106373651585,1.0
0.18000000000000002,3.0726, 0.0000, -0.0238, 17.2924, 0.0000, 0.3262, 0.0000, 0.0174, 0.0000, 0.9998, 0.0000, -0.1868, 0.0000,0.018861774392222523,17.295457537894567,-0.0612757298837479,1.0
0.19000000000000003,3.2461, 0.0000, -0.0266, 17.4058, 0.0000, 0.2979, 0.0000, 0.0166, 0.0000, 0.9999, 0.0000, -0.1616, 0.0000,0.017111124802796078,17.4083178979575,-0.054833205689030495,1.0
0.20000000000000004,3.4207, 0.0000, -0.0294, 17.5182, 0.0000, 0.2768, 0.0000, 0.0158, 0.0000, 0.9999, 0.0000, -0.1276, 0.0000,0.015799234891906235,17.520420188649016,-0.04928750728471836,1.0
0.21000000000000005,3.5964, 0.0000, -0.0322, 17.6298, 0.0000, 0.2633, 0.0000, 0.0153, 0.0000, 0.9999, 0.0000, -0.0904, 0.0000,0.01493488247407077,17.631773697015017,-0.04607209150894245,1.0
0.22000000000000006,3.7733, 0.0000, -0.0349, 17.7405, 0.0000, 0.2571, 0.0000, 0.0149, 0.0000, 0.9999, 0.0000, -0.0510, 0.0000,0.014492284865055051,17.74238795778112,-0.04314028059347233,1.0
0.23000000000000007,3.9512, 0.0000, -0.0376, 17.8504, 0.0000, 0.2580, 0.0000, 0.0148, 0.0000, 0.9999, 0.0000, -0.0072, 0.0000,0.01445395487022779,17.852269098868632,-0.039019067932206004,1.0
0.24000000000000007,4.1303, 0.0000, -0.0403, 17.9594, 0.0000, 0.2661, 0.0000, 0.0149, 0.0000, 0.9999, 0.0000, 0.0415, 0.0000,0.014817126922598232,17.961418272604874,-0.034412432063656656,1.0
0.25000000000000006,4.3104, 0.0000, -0.0430, 18.0676, 0.0000, 0.2815, 0.0000, 0.0152, 0.0000, 0.9999, 0.0000, 0.0948, 0.0000,0.015579587825216894,18.069831509190852,-0.02970100705726704,1.0
0.26000000000000006,4.4916, 0.0000, -0.0457, 18.1750, 0.0000, 0.3042, 0.0000, 0.0158, 0.0000, 0.9999, 0.0000, 0.1523, 0.0000,0.01673441960980724,18.177498893005914,-0.02499350165231785,1.0
0.2700000000000001,4.6739, 0.0000, -0.0485, 18.2814, 0.0000, 0.3340, 0.0000, 0.0167, 0.0000, 0.9999, 0.0000, 0.2130, 0.0000,0.01826833876097122,18.28440350937799,-0.020430864144402355,1.0
0.2800000000000001,4.8573, 0.0000, -0.0513, 18.3868, 0.0000, 0.3706, 0.0000, 0.0180, 0.0000, 0.9998, 0.0000, 0.2748, 0.0000,0.02015432953640809,18.3905207762292,-0.01668135498865208,1.0
0.2900000000000001,5.0417, 0.0000, -0.0543, 18.4912, 0.0000, 0.4129, 0.0000, 0.0195, 0.0000, 0.9998, 0.0000, 0.3320, 0.0000,0.022328189745248493,18.49581902179082,-0.015493586708145945,1.0
