raw_voltage_G-,raw_voltage_G0,raw_voltage_G1,raw_voltage_G2,raw_voltage_G3,raw_voltage_G4,raw_voltage_G5,raw_voltage_G6,load_x,load_y,load_z,load_l,load_m,load_n,rpm,voltage,current,roll,pitch,yaw,aileron1_pwm,elevator_pwm,throttle_pwm,rudder_pwm,aileron2_pwm,pbaro,pdiff,Tt,sample_start_time,sample_end_time,uid
-0.1086695340430143,0.0270250157585472,-0.0992024721393096,0.0848529817885528,-0.2650732903525711,0.043013830472531,-0.488206707600344,-0.5021969246755947,-17.927242349633328,30.24563475588411,18.4457272283108,0.094728867200584,0.0485376595853291,1.1964454006508178,-1.0,11.988777777777775,0.0,179.36443617502906,1.0950259951506895,95.7987951643236,1553.0,1435.0,1000.0,1528.0,1471.0,1011.0,242.0,294.13,1649158181.2499025,1649158182.2012842,e9cb0fc4-2dcc-409a-99c2-6333ea7342e2
-0.1153096261081726,0.0310222194335495,-0.1033311630459698,0.0760302066670855,-0.2706877844242002,0.0477342124186278,-0.4904025404904022,-0.5117297314783154,-17.832211865186665,30.16358774004021,18.494694091752493,0.1245443754938741,0.0632461531714638,1.2134223001923352,-1.0,11.986,0.0,179.3558544217919,1.081794958233023,95.99357318670468,1553.0,1435.0,1000.0,1528.0,1471.0,1011.0,242.0,294.13,1649158182.3102973,1649158183.541911,e9cb0fc4-2dcc-409a-99c2-6333ea7342e2
-0.1114570578174318,0.0310748142164039,-0.0976640746261066,0.0813554286095256,-0.2643632606952451,0.0411467155891395,-0.487167960378596,-0.5086397873743378,-17.938456104020744,30.20477134444134,18.297115559755323,0.0981992129790568,0.0656508325651656,1.192161039279185,-1.0,11.984111111111112,0.0,179.3555022875947,1.0652368721376193,96.15482029263032,1553.0,1435.0,1000.0,1528.0,1471.0,1011.0,242.0,294.13,1649158183.6744995,1649158184.7634952,e9cb0fc4-2dcc-409a-99c2-6333ea7342e2
0.1274503739868017,0.4520040072830952,-0.0757380746833152,-0.1538769462387609,-0.3444919754337543,-0.1482202671177542,-0.5484063861038918,-0.578716880205893,-17.386246820703608,29.095901933353712,19.073839467647225,0.1974356450320538,1.6639320694429494,1.409408874761714,-1.0,11.957666666666666,0.0,179.15303119547843,1.0662091898830597,96.478546215262,1616.0,1435.0,1000.0,1528.0,1519.0,1011.0,242.0,294.13,1649158186.905084,1649158188.0400438,e9722dae-9312-4411-bb30-8884196d2bc6
0.1311758378289491,0.4605232659909148,-0.0711908170009948,-0.1558081611519807,-0.34146503544094,-0.1516033173186309,-0.5455164113619847,-0.56004846481004,-17.403594643589468,29.061359309062407,19.55560594832315,0.1942553269671472,1.6922628286862775,1.396668384477164,-1.0,11.959555555555555,0.0,179.17031916317762,1.058434703344358,96.55852165916356,1616.0,1435.0,1000.0,1528.0,1519.0,1011.0,242.0,294.13,1649158188.1485069,1649158189.1811912,e9722dae-9312-4411-bb30-8884196d2bc6
0.1175340657997077,0.4511000344930045,-0.0726563488298643,-0.1520005175621914,-0.3404104002302622,-0.1485489845264995,-0.5452561766677345,-0.5632123705518071,-17.45234314002658,29.059708191690945,19.171552099852644,0.1923600311984198,1.660107133406043,1.395177181995523,-1.0,11.961,0.0,179.17010970404309,1.0620241930545786,96.61938471594765,1616.0,1435.0,1000.0,1528.0,1519.0,1011.0,242.0,294.13,1649158189.2950487,1649158190.507141,e9722dae-9312-4411-bb30-8884196d2bc6
0.4149115382626293,0.9684978975130676,-0.0340769768812319,-0.4226735903460976,-0.4286036536081781,-0.3999394898563506,-0.6163933847165266,-0.6356825287497428,-16.735345346148016,28.038294197541333,19.95297249317788,0.2336595361799364,3.624417304326711,1.6262505312067572,-1.0,11.927,0.0,178.77781095887426,1.077797981334194,96.74444092619112,1679.0,1435.0,1000.0,1528.0,1567.0,1011.0,242.0,294.13,1649158192.4322555,1649158193.570513,80d3e4e7-5137-45c5-b394-2066e04c8534
0.4190402285073605,0.9694709009661058,-0.0349316421949725,-0.4264998618391659,-0.4294188729965485,-0.3970467761517806,-0.6167089535828085,-0.6380624438106095,-16.805720062617652,28.005500358880663,19.99508655793305,0.2485023186024023,3.628607856438944,1.629083022268836,-1.0,11.928444444444445,0.0,178.7854440747267,1.0791764818918383,96.77774796422374,1679.0,1435.0,1000.0,1528.0,1567.0,1011.0,242.0,294.13,1649158193.679144,1649158194.7983923,80d3e4e7-5137-45c5-b394-2066e04c8534
0.4128077470303309,0.9578211569595424,-0.0390734816145766,-0.423133794829789,-0.4312991369347698,-0.3887630958225472,-0.6160778159204953,-0.6458727720168301,-16.63219306429232,27.955664768114453,19.976786740218785,0.2590716617462135,3.583170392207458,1.6351270757595358,-1.0,11.927888888888887,0.0,178.7961173836697,1.075993708602351,96.78693532756732,1679.0,1435.0,1000.0,1528.0,1567.0,1011.0,242.0,294.13,1649158194.9067056,1649158196.027918,80d3e4e7-5137-45c5-b394-2066e04c8534
0.6505766951463152,1.3963405761483554,-0.0180070782084928,-0.6467203152096107,-0.5177808725150991,-0.6030556716160452,-0.6922613894013212,-0.7173397984898625,-16.211056658287614,27.331416553170044,21.11857730249056,0.2791887888639699,5.243637667936873,1.88593325149262,-1.0,11.88922222222222,0.0,178.40768148993143,1.0789128318466892,96.77213127199629,1745.0,1435.0,1000.0,1528.0,1614.0,1011.0,242.0,294.13,1649158196.9418306,1649158198.08697,25a3bc9b-8f3f-4572-b4b8-dd720d524137
