raw_voltage_G-,raw_voltage_G0,raw_voltage_G1,raw_voltage_G2,raw_voltage_G3,raw_voltage_G4,raw_voltage_G5,raw_voltage_G6,load_x,load_y,load_z,load_l,load_m,load_n,rpm,voltage,current,roll,pitch,yaw,aileron1_pwm,elevator_pwm,throttle_pwm,rudder_pwm,aileron2_pwm,pbaro,pdiff,Tt,sample_start_time,sample_end_time,uid
0.0784364180854882,0.1946971874343668,0.1759865933697587,-0.0977298181015748,-0.0436623767434761,0.0038044178849578,-0.1474055957085029,-0.1631840324581122,-11.15934656291654,25.358562841489203,14.722444249956247,0.4026010068843123,0.7023505961369955,0.0547093579429235,4648.279296875,11.965,0.16,178.89664259005414,0.7713064758213888,91.49754880076014,1553.0,1435.0,1200.0,1528.0,1471.0,993.0,107.0,294.2,1649339148.097072,1649339149.172392,abfdbee6-efeb-4e55-93ee-70710ec8dfa0
0.066431658472471,0.1991545952779984,0.1704772898395253,-0.1023976055040496,-0.0503024685676409,0.0029760500121956,-0.153716970383621,-0.1856551563817512,-11.170108422235444,25.34763012286466,14.569292155804131,0.4108923070121226,0.7207273972333946,0.080528615617047,4655.853515625,11.966555555555557,0.1544444444444444,178.89882825058854,0.787069010890028,90.72046755414908,1553.0,1435.0,1200.0,1528.0,1471.0,993.0,107.0,294.2,1649339149.2811496,1649339150.403702,abfdbee6-efeb-4e55-93ee-70710ec8dfa0
0.0715333526006163,0.1925276526405054,0.1769332994702865,-0.0945741308056795,-0.043228469748982,0.0047642727410709,-0.1479183949047838,-0.1708760207012197,-11.203027451928836,25.531143463589046,14.969473109961728,0.3988480589363113,0.6920076839571412,0.0535702035647237,4658.3837890625,11.964,0.15,178.91589006313524,0.8006394169030961,90.10566553093828,1553.0,1435.0,1200.0,1528.0,1471.0,993.0,107.0,294.2,1649339150.5163023,1649339151.621049,abfdbee6-efeb-4e55-93ee-70710ec8dfa0
0.2728267366674023,0.5795332004892404,0.2004037213572934,-0.2366984003893973,-0.1076307869145034,-0.2413398907006946,-0.2249434646262467,-0.2484796337966017,-10.897300832406408,24.9582814796978,15.08406108559865,0.1639599348491047,2.1593110614384283,0.265155090248322,4660.9169921875,11.940888888888889,0.15,178.5971873651832,0.828610061339487,89.25005228707022,1658.0,1435.0,1200.0,1528.0,1551.0,993.0,107.0,294.2,1649339152.7407453,1649339153.8786786,7eec0036-b10f-4d4e-93e2-39c92c30e4e8
0.2725900601339815,0.5856999384377508,0.2028756761541245,-0.2396568573833213,-0.1049616014151688,-0.2445876190631624,-0.2230106060624415,-0.257197221202071,-10.985914917911948,24.80993902090785,15.113259268000126,0.1624351647760024,2.183326926390383,0.2561583677565571,4658.3837890625,11.944,0.15,178.60641419184196,0.8619066406449336,88.9037161615561,1658.0,1435.0,1200.0,1528.0,1551.0,993.0,107.0,294.2,1649339153.9886906,1649339155.1033456,7eec0036-b10f-4d4e-93e2-39c92c30e4e8
0.282859191317345,0.5920507581145243,0.2031517987572624,-0.2442720503118481,-0.1067761216059578,-0.2468491950868759,-0.2239047174998903,-0.2528055555904852,-10.945903410769269,24.821164751942884,15.0695112507713,0.1678651788744836,2.207836831520321,0.2602161029594036,4653.326171875,11.94511111111111,0.15,178.60938760086063,0.8854310809489596,88.61502531481709,1658.0,1435.0,1200.0,1528.0,1551.0,993.0,107.0,294.2,1649339155.212752,1649339156.336406,7eec0036-b10f-4d4e-93e2-39c92c30e4e8
0.4995102426111231,0.9920077647385556,0.2453459630343604,-0.3857651925290535,-0.1601335346636913,-0.5060231956149169,-0.2901215600898414,-0.3047823586526227,-10.501756010952544,24.70591096322362,15.320117086225034,-0.0937590660612574,3.7226478635889206,0.4175197894574022,4653.326171875,11.909777777777778,0.14,178.2851661100592,0.9141545580848836,88.2168025189081,1767.0,1435.0,1200.0,1528.0,1630.0,993.0,107.0,294.2,1649339157.2471488,1649339158.3934326,23a1d1aa-1bf6-404e-8df4-fcea90400441
0.499339309579605,0.9850389562084324,0.2428477108664383,-0.3836482519755516,-0.1595155458929694,-0.5009346488172636,-0.287978322298877,-0.3112909643112942,-10.40665172155676,24.48572557063217,15.35068368655634,-0.0886310074878299,3.695143808053426,0.41640726852998,4653.326171875,11.89,0.14,178.3014872265359,0.9452815325436628,88.02095519246697,1767.0,1435.0,1200.0,1528.0,1630.0,993.0,107.0,294.2,1649339158.5019555,1649339159.6088026,23a1d1aa-1bf6-404e-8df4-fcea90400441
0.502679078119656,0.9884050222216773,0.2420324917394021,-0.387211549396885,-0.1603570625216624,-0.5015394890517411,-0.2891354077372334,-0.3029678390141981,-10.490000700519088,24.41891470347621,15.260817180620345,-0.0824920090587787,3.709540914879403,0.4205305558293378,4654.449435763889,11.907444444444444,0.14,178.30709101729494,0.9634049296136974,87.83524614348387,1767.0,1435.0,1200.0,1528.0,1630.0,993.0,107.0,294.2,1649339159.7171166,1649339160.842139,23a1d1aa-1bf6-404e-8df4-fcea90400441
0.6350601393634854,1.2111833727488293,0.294298556313988,-0.492295953633152,-0.1734005703719187,-0.6426250429938186,-0.3012453589239517,-0.3226382910251908,-10.12661940696757,25.161272453147053,12.624447469308986,-0.1551990720844359,4.5821534513075965,0.4065597663263499,4651.923177083333,11.84688888888889,0.1344444444444444,178.2549554244503,0.9872805317616136,87.4264767765865,1886.0,1435.0,1200.0,1528.0,1710.0,993.0,107.0,294.2,1649339162.7750597,1649339163.9209964,ded72365-4c88-45c2-89ff-878887d55a55
