time,x,y,z,u,v,w,qx,qy,qz,qw,p,q,r,alpha,airspeed,elevator,throttle
0,0.1506, 0.0000, -0.0000, 15.1185, 0.0000, 0.5364, 0.0000, 0.0179, 0.0000, 0.9998, 0.0000, -0.0285, 0.0000,0.03546287518281632,15.128057684458682,-0.07362251346214373,1.0
0.01,0.3026, 0.0000, -0.0001, 15.2462, 0.0000, 0.5284, 0.0000, 0.0177, 0.0000, 0.9998, 0.0000, -0.0630, 0.0000,0.03464438419057597,15.255384625188821,-0.07925488715274889,1.0
0.02,0.4557, 0.0000, -0.0002, 15.3734, 0.0000, 0.5143, 0.0000, 0.0172, 0.0000, 0.9999, 0.0000, -0.1029, 0.0000,0.03344128179967443,15.381986166278297,-0.08488381927116473,1.0
0.03,0.6102, 0.0000, -0.0004, 15.5000, 0.0000, 0.4938, 0.0000, 0.0166, 0.0000, 0.9999, 0.0000, -0.1478, 0.0000,0.0318466725946539,15.507870442328187,-0.0905076331387337,1.0
0.04,0.7659, 0.0000, -0.0007, 15.6261, 0.0000, 0.4667, 0.0000, 0.0158, 0.0000, 0.9999, 0.0000, -0.1973, 0.0000,0.029859543012270614,15.633047456493712,-0.09612421398265918,1.0
0.05,0.9228, 0.0000, -0.0009, 15.7516, 0.0000, 0.4330, 0.0000, 0.0146, 0.0000, 0.9999, 0.0000, -0.2509, 0.0000,0.027483893703285724,15.757528090683035,-0.1017308700571831,1.0
0.060000000000000005,1.0810, 0.0000, -0.0012, 15.8765, 0.0000, 0.3927, 0.0000, 0.0132, 0.0000, 0.9999, 0.0000, -0.3084, 0.0000,0.024727957147830694,15.881323101821533,-0.10732401197059711,1.0
0.07,1.2405, 0.0000, -0.0015, 16.0007, 0.0000, 0.3457, 0.0000, 0.0115, 0.0000, 0.9999, 0.0000, -0.3692, 0.0000,0.02160350592377576,16.004442150401594,-0.11289825921161732,1.0
0.08,1.4011, 0.0000, -0.0016, 16.1242, 0.0000, 0.2923, 0.0000, 0.0095, 0.0000, 1.0000, 0.0000, -0.4332, 0.0000,0.018125273273939056,16.12689289885852,-0.11844391589267811,1.0
0.09,1.5630, 0.0000, -0.0017, 16.2470, 0.0000, 0.2325, 0.0000, 0.0072, 0.0000, 1.0000, 0.0000, -0.4999, 0.0000,0.01431056259316832,16.248680208024826,-0.12393893365963063,1.0
0.09999999999999999,1.7261, 0.0000, -0.0016, 16.3690, 0.0000, 0.1666, 0.0000, 0.0045, 0.0000, 1.0000, 0.0000, -0.5689, 0.0000,0.010179316605857636,16.369805449835933,-0.12932175283535086,1.0
0.10999999999999999,1.8904, 0.0000, -0.0013, 16.4900, 0.0000, 0.0949, 0.0000, 0.0015, 0.0000, 1.0000, 0.0000, -0.6395, 0.0000,0.005755401780808026,16.490265949073002,-0.13442110364540183,1.0
0.11999999999999998,2.0559, 0.0000, -0.0007, 16.6072, 0.0000, 0.0182, 0.0000, -0.0019, 0.0000, 1.0000, 0.0000, -0.7049, 0.0000,0.0010986976380901227,16.607206412146727,-0.13900973205669487,0.9878337979316711
0.12999999999999998,2.2224, 0.0000, 0.0003, 16.7064, 0.0000, -0.0598, 0.0000, -0.0055, 0.0000, 1.0000, 0.0000, -0.7403, 0.0000,-0.003580526257843289,16.706521333480726,-0.14321806793315972,0.9125474095344543
0.13999999999999999,2.3899, 0.0000, 0.0018, 16.7911, 0.0000, -0.1350, 0.0000, -0.0092, 0.0000, 1.0000, 0.0000, -0.7597, 0.0000,-0.008042026819115523,16.791593692426485,-0.14722297792537775,0.8477808833122253
