time,x,y,z,u,v,w,qx,qy,qz,qw,p,q,r,alpha,airspeed,elevator,throttle
0,0.1506, 0.0000, -0.0000, 15.1185, 0.0000, 0.5372, 0.0000, 0.0179, 0.0000, 0.9998, 0.0000, -0.0180, 0.0000,0.03551521836750148,15.12805588858257,-0.06647448514803012,1.0
0.01,0.3026, 0.0000, -0.0001, 15.2461, 0.0000, 0.5323, 0.0000, 0.0178, 0.0000, 0.9998, 0.0000, -0.0321, 0.0000,0.03489710789092965,15.255372487203152,-0.06489833136303981,1.0
0.02,0.4557, 0.0000, -0.0002, 15.3730, 0.0000, 0.5248, 0.0000, 0.0176, 0.0000, 0.9998, 0.0000, -0.0424, 0.0000,0.03412148107517723,15.381945858057383,-0.06323843826754649,1.0
0.03,0.6102, 0.0000, -0.0004, 15.4992, 0.0000, 0.5155, 0.0000, 0.0174, 0.0000, 0.9998, 0.0000, -0.0489, 0.0000,0.03324593297973357,15.507772568616145,-0.0614728285859402,1.0
0.04,0.7659, 0.0000, -0.0007, 15.6247, 0.0000, 0.5052, 0.0000, 0.0171, 0.0000, 0.9999, 0.0000, -0.0516, 0.0000,0.03232128808226099,15.632849333998134,-0.05957975854380687,1.0
0.05,0.9228, 0.0000, -0.0010, 15.7494, 0.0000, 0.4946, 0.0000, 0.0169, 0.0000, 0.9999, 0.0000, -0.0507, 0.0000,0.03139247592246219,15.757172776015157,-0.05753889520867427,1.0
0.060000000000000005,1.0810, 0.0000, -0.0014, 15.8734, 0.0000, 0.4843, 0.0000, 0.0166, 0.0000, 0.9999, 0.0000, -0.0462, 0.0000,0.0304993057480221,15.880739244932649,-0.05533231144054492,1.0
0.07,1.2405, 0.0000, -0.0019, 15.9965, 0.0000, 0.4749, 0.0000, 0.0164, 0.0000, 0.9999, 0.0000, -0.0379, 0.0000,0.029677133613377604,16.00354466473075,-0.052945018906431995,1.0
0.08,1.4011, 0.0000, -0.0024, 16.1188, 0.0000, 0.4669, 0.0000, 0.0163, 0.0000, 0.9999, 0.0000, -0.0259, 0.0000,0.028957426672467746,16.12558437330446,-0.05036481877072414,1.0
0.09,1.5630, 0.0000, -0.0030, 16.2403, 0.0000, 0.4608, 0.0000, 0.0162, 0.0000, 0.9999, 0.0000, -0.0101, 0.0000,0.02836824255283542,16.246852936507032,-0.04758132656319698,1.0
0.09999999999999999,1.7260, 0.0000, -0.0037, 16.3610, 0.0000, 0.4572, 0.0000, 0.0162, 0.0000, 0.9999, 0.0000, 0.0096, 0.0000,0.027934656041046575,16.367343919993232,-0.04458399047358593,1.0
0.10999999999999999,1.8903, 0.0000, -0.0045, 16.4807, 0.0000, 0.4563, 0.0000, 0.0163, 0.0000, 0.9999, 0.0000, 0.0331, 0.0000,0.027679183862137812,16.487049605822335,-0.04135858048899731,1.0
0.11999999999999998,2.0558, 0.0000, -0.0053, 16.5996, 0.0000, 0.4586, 0.0000, 0.0165, 0.0000, 0.9999, 0.0000, 0.0607, 0.0000,0.02762229100572984,16.605960641306517,-0.03788077254994472,1.0
0.12999999999999998,2.2224, 0.0000, -0.0063, 16.7176, 0.0000, 0.4646, 0.0000, 0.0169, 0.0000, 0.9999, 0.0000, 0.0925, 0.0000,0.02778312959420215,16.72406560382725,-0.03410378237469753,1.0
