Objects
30
,,Global Angle Crazyflie_01:Crazyflie_01,,,,,,Global Angle LowerTriangle:LowerTriangle,,,,,,Global Angle MXS:MXS,,,,,,Global Angle clover13:clover13,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
84,0,,,,,,,-0.002953,0.001846,0.036637,1033.360962,1048.363037,569.894775,-1.184191,-1.218485,1.089822,1038.908081,1115.070679,617.126709,,,,,,
85,0,,,,,,,-0.002850,0.001657,0.042116,1034.229004,1048.718140,569.898071,-1.180129,-1.220750,1.094157,1038.513550,1115.679932,617.008789,,,,,,
86,0,,,,,,,-0.002767,0.001614,0.047057,1035.182007,1049.048462,569.962830,-1.179148,-1.225711,1.097409,1039.976318,1115.892822,617.143372,,,,,,
87,0,,,,,,,-0.002080,0.001536,0.051690,1035.879272,1049.400879,570.128601,-1.177105,-1.228852,1.100466,1040.600464,1116.212036,617.157593,,,,,,
88,0,,,,,,,-0.001997,0.001449,0.055693,1036.818726,1049.391968,570.053467,-1.174011,-1.229835,1.103444,1040.311768,1116.763428,616.988220,,,,,,
89,0,,,,,,,-0.002122,0.001670,0.058179,1037.710693,1049.668335,570.066467,-1.172765,-1.232106,1.105480,1041.033203,1117.008301,616.977356,,,,,,
90,0,,,,,,,-0.002083,0.001402,0.060074,1038.504639,1049.846802,570.079590,-1.173359,-1.238494,1.109573,1043.305298,1116.469971,617.142334,,,,,,
91,0,,,,,,,-0.002144,0.001270,0.061121,1039.181030,1049.975220,570.079956,-1.172904,-1.241282,1.110669,1044.568359,1116.708984,617.085876,,,,,,
92,0,,,,,,,-0.002240,0.001452,0.061224,1040.000977,1050.058350,570.102783,-1.172935,-1.240896,1.110588,1045.182739,1116.759888,617.056091,,,,,,
93,0,,,,,,,-0.002272,0.001101,0.060121,1040.621826,1049.985474,570.015503,-1.173434,-1.238357,1.109716,1045.428589,1116.619873,617.081055,,,,,,
94,0,,,,,,,-0.002420,0.001294,0.058460,1041.301025,1049.928833,570.042603,-1.174247,-1.237253,1.108623,1046.199829,1116.549316,617.066895,,,,,,
95,0,,,,,,,-0.000853,0.001431,0.056322,1041.835327,1049.922974,570.342896,-1.175390,-1.237331,1.107064,1047.419556,1116.585205,616.990112,,,,,,
96,0,,,,,,,-0.001134,0.001808,0.051941,1042.381348,1049.807495,570.369751,-1.176889,-1.234473,1.104472,1048.045410,1116.409180,616.985962,,,,,,
97,0,,,,,,,-0.001099,0.001786,0.047605,1042.971069,1049.611450,570.294495,-1.179110,-1.230602,1.102104,1048.429077,1115.872803,616.899109,,,,,,
98,0,,,,,,,-0.001072,0.001868,0.042801,1043.361694,1049.323364,570.263794,-1.181405,-1.226827,1.098130,1049.162231,1115.606201,616.997681,,,,,,
99,0,,,,,,,-0.001302,0.001987,0.037502,1043.704834,1048.931152,570.227234,-1.183899,-1.222879,1.094298,1049.872559,1115.237793,617.000305,,,,,,
100,0,,,,,,,-0.001159,0.002065,0.031801,1043.928467,1048.602295,570.189148,-1.186792,-1.219159,1.090781,1050.511108,1114.577881,616.870911,,,,,,
101,0,,,,,,,-0.001128,0.002361,0.025686,1044.125610,1048.178711,570.211975,-1.189586,-1.214498,1.085897,1051.090576,1114.201172,616.913635,,,,,,
102,0,,,,,,,-0.001177,0.002690,0.018387,1044.452148,1047.793091,570.109436,-1.192832,-1.210677,1.081698,1051.780518,1113.603149,616.767029,,,,,,
