Objects
30
,,Global Angle Crazyflie_01:Crazyflie_01,,,,,,Global Angle LowerTriangle:LowerTriangle,,,,,,Global Angle MXS:MXS,,,,,,Global Angle clover13:clover13,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
54,0,,,,,,,,,,,,,2.234539,2.236498,-0.042461,1041.048950,1108.713013,616.694092,,,,,,
55,0,,,,,,,,,,,,,2.229420,2.241863,-0.041991,1040.640503,1108.881104,616.747437,,,,,,
56,0,,,,,,,,,,,,,2.223843,2.247705,-0.042178,1040.270020,1108.940918,616.738770,,,,,,
57,0,,,,,,,,,,,,,2.217769,2.253414,-0.041730,1039.973267,1109.028687,616.780334,,,,,,
58,0,,,,,,,,,,,,,2.212861,2.258362,-0.041554,1039.867065,1108.947754,616.773926,,,,,,
59,0,,,,,,,,,,,,,2.208872,2.262489,-0.041522,1039.916504,1108.865967,616.764038,,,,,,
60,0,,,,,,,,,,,,,2.204860,2.266304,-0.041264,1039.937744,1108.563354,616.744568,,,,,,
61,0,,,,,,,,,,,,,2.201826,2.269403,-0.041420,1040.140503,1108.314209,616.709290,,,,,,
62,0,,,,,,,,,,,,,2.197619,2.272264,-0.042189,1040.556396,1108.327515,616.836975,,,,,,
63,0,,,,,,,,,,,,,2.195654,2.274195,-0.042084,1041.077515,1108.112305,616.874695,,,,,,
64,0,,,,,,,,,,,,,2.194391,2.275465,-0.042038,1041.607300,1107.828979,616.876831,,,,,,
65,0,,,,,,,,,,,,,2.194122,2.276025,-0.042230,1042.345093,1107.582764,616.909424,,,,,,
66,0,,,,,,,,,,,,,2.193728,2.276028,-0.042162,1043.058960,1107.238159,616.861450,,,,,,
67,0,,,,,,,,,,,,,2.194503,2.275376,-0.042196,1043.888550,1106.926147,616.849609,,,,,,
68,0,,,,,,,,,,,,,2.195773,2.273868,-0.042554,1044.960449,1106.368652,616.883789,,,,,,
69,0,,,,,,,,,,,,,2.198497,2.271894,-0.042762,1045.920898,1106.273193,616.813599,,,,,,
70,0,,,,,,,,,,,,,2.200877,2.269432,-0.042902,1047.000244,1105.789917,616.788025,,,,,,
71,0,,,,,,,,,,,,,2.204302,2.266109,-0.042927,1048.150024,1105.443115,616.705200,,,,,,
72,0,,,,,,,,,,,,,2.208265,2.262333,-0.042974,1049.355957,1105.082764,616.707947,,,,,,
73,0,,,,,,,,,,,,,2.213220,2.257806,-0.043125,1050.675171,1104.862915,616.670776,,,,,,
74,0,,,,,,,,,,,,,2.218462,2.252803,-0.043374,1051.950439,1104.146484,616.659424,,,,,,
75,0,,,,,,,,,,,,,2.223968,2.247605,-0.043482,1053.293701,1103.684448,616.581177,,,,,,
76,0,,,,,,,,,,,,,2.230506,2.242156,-0.042970,1054.585815,1103.544434,616.382568,,,,,,
77,0,,,,,,,,,,,,,2.236289,2.236211,-0.043104,1055.848022,1103.009521,616.414368,,,,,,
78,0,,,,,,,,,,,,,2.242491,2.230358,-0.043346,1057.140747,1102.670288,616.403687,,,,,,
79,0,,,,,,,,,,,,,2.248573,2.224116,-0.043272,1058.494141,1102.203003,616.457458,,,,,,
80,0,,,,,,,,,,,,,2.254904,2.218255,-0.043989,1059.725464,1102.075684,616.315430,,,,,,
81,0,,,,,,,,,,,,,2.261483,2.211396,-0.043440,1061.010620,1101.580688,616.508484,,,,,,
82,0,,,,,,,,,,,,,2.267831,2.204814,-0.043320,1062.182251,1101.733643,616.479004,,,,,,
83,0,,,,,,,,,,,,,2.273231,2.199041,-0.043361,1063.221436,1101.333252,616.413818,,,,,,
84,0,,,,,,,,,,,,,2.279317,2.193085,-0.043163,1064.283813,1101.076050,616.489319,,,,,,
85,0,,,,,,,,,,,,,2.285713,2.187230,-0.043715,1065.389038,1100.981079,616.404846,,,,,,
86,0,,,,,,,,,,,,,2.290851,2.181667,-0.043531,1066.230713,1100.725708,616.464966,,,,,,
87,0,,,,,,,,,,,,,2.294922,2.177210,-0.042975,1066.828735,1100.475586,616.536438,,,,,,
88,0,,,,,,,,,,,,,2.299523,2.172676,-0.043050,1067.485229,1100.360229,616.574890,,,,,,
89,0,,,,,,,,,,,,,2.303405,2.168683,-0.043181,1068.023071,1100.222900,616.568359,,,,,,
90,0,,,,,,,,,,,,,2.306979,2.165116,-0.043264,1068.501953,1100.178711,616.582214,,,,,,
91,0,,,,,,,,,,,,,2.309429,2.162510,-0.043123,1068.723511,1100.116943,616.596436,,,,,,
92,0,,,,,,,,,,,,,2.311428,2.160370,-0.043047,1068.861938,1100.134521,616.546997,,,,,,
93,0,,,,,,,,,,,,,2.312885,2.158930,-0.043021,1068.916626,1100.146729,616.570251,,,,,,
94,0,,,,,,,,,,,,,2.313608,2.158158,-0.042937,1068.859497,1100.244141,616.604919,,,,,,
95,0,,,,,,,,,,,,,2.313715,2.158039,-0.042944,1068.661499,1100.355957,616.618652,,,,,,
96,0,,,,,,,,,,,,,2.313124,2.158544,-0.042927,1068.347900,1100.496948,616.602478,,,,,,
97,0,,,,,,,,,,,,,2.311939,2.159722,-0.043006,1067.878174,1100.650024,616.583069,,,,,,
98,0,,,,,,,,,,,,,2.310565,2.161426,-0.043088,1067.385498,1100.895264,616.606934,,,,,,
99,0,,,,,,,,,,,,,2.308030,2.163995,-0.043221,1066.649536,1101.181641,616.586060,,,,,,
100,0,,,,,,,,,,,,,2.304525,2.167348,-0.043125,1065.767090,1101.439209,616.575684,,,,,,
101,0,,,,,,,,,,,,,2.301009,2.170992,-0.043011,1064.941040,1101.696533,616.596619,,,,,,
102,0,,,,,,,,,,,,,2.296738,2.175290,-0.043423,1063.922852,1101.993164,616.495972,,,,,,
103,0,,,,,,,,,,,,,2.292107,2.179935,-0.043215,1062.866821,1102.358521,616.495972,,,,,,
104,0,,,,,,,,,,,,,2.287054,2.185078,-0.043311,1061.747925,1102.669678,616.530396,,,,,,
105,0,,,,,,,,,,,,,2.281569,2.190591,-0.043525,1060.502075,1103.004272,616.479919,,,,,,
106,0,,,,,,,,,,,,,2.275856,2.196370,-0.043310,1059.235596,1103.423218,616.521545,,,,,,
107,0,,,,,,,,,,,,,2.270289,2.201954,-0.043201,1057.925781,1103.604614,616.508972,,,,,,
108,0,,,,,,,,,,,,,2.264479,2.207945,-0.043296,1056.617798,1104.156372,616.531799,,,,,,
109,0,,,,,,,,,,,,,2.258449,2.214036,-0.043477,1055.248657,1104.433716,616.535156,,,,,,
110,0,,,,,,,,,,,,,2.251860,2.220351,-0.043223,1053.743774,1104.834717,616.430786,,,,,,
111,0,,,,,,,,,,,,,2.244719,2.227103,-0.043318,1052.465576,1104.872803,616.498962,,,,,,
112,0,,,,,,,,,,,,,2.238895,2.233162,-0.042898,1051.048584,1105.600952,616.572815,,,,,,
113,0,,,,,,,,,,,,,2.233681,2.238569,-0.042638,1049.687988,1105.923462,616.565552,,,,,,
114,0,,,,,,,,,,,,,2.227685,2.244361,-0.042655,1048.352905,1106.369751,616.547974,,,,,,
115,0,,,,,,,,,,,,,2.222097,2.249393,-0.042977,1047.197632,1106.853027,616.761658,,,,,,
116,0,,,,,,,,,,,,,2.218402,2.253841,-0.042549,1045.937988,1106.929565,616.659607,,,,,,
117,0,,,,,,,,,,,,,2.213614,2.258528,-0.042349,1044.780518,1107.430298,616.588501,,,,,,
118,0,,,,,,,,,,,,,2.209244,2.262440,-0.041896,1043.568604,1107.648071,616.621643,,,,,,
119,0,,,,,,,,,,,,,2.205735,2.265714,-0.041777,1042.592773,1107.783203,616.631165,,,,,,
120,0,,,,,,,,,,,,,2.202877,2.268704,-0.041359,1041.744385,1108.207397,616.648987,,,,,,
121,0,,,,,,,,,,,,,2.199189,2.270844,-0.042098,1041.076294,1108.443237,616.856323,,,,,,
122,0,,,,,,,,,,,,,2.197571,2.272334,-0.042119,1040.396118,1108.645874,616.847229,,,,,,
123,0,,,,,,,,,,,,,2.196629,2.273179,-0.041969,1039.842163,1108.818115,616.853760,,,,,,
124,0,,,,,,,,,,,,,2.196602,2.273224,-0.041799,1039.486572,1109.046265,616.851746,,,,,,
125,0,,,,,,,,,,,,,2.196516,2.273136,-0.041879,1039.068481,1109.007812,616.846619,,,,,,
126,0,,,,,,,,,,,,,2.199121,2.271720,-0.041385,1038.776733,1108.824097,616.711731,,,,,,
127,0,,,,,,,,,,,,,2.200823,2.270259,-0.041396,1038.687866,1108.855957,616.672668,,,,,,
128,0,,,,,,,,,,,,,2.203275,2.268138,-0.041438,1038.887329,1109.092041,616.791748,,,,,,
129,0,,,,,,,,,,,,,2.205494,2.265426,-0.041222,1038.974976,1109.011597,616.784485,,,,,,
130,0,,,,,,,,,,,,,2.209463,2.261880,-0.041494,1039.368408,1108.960571,616.809204,,,,,,
131,0,,,,,,,,,,,,,2.213264,2.257959,-0.041751,1039.666138,1108.673340,616.736572,,,,,,
132,0,,,,,,,,,,,,,2.217516,2.253702,-0.041706,1040.227295,1108.696167,616.768433,,,,,,
133,0,,,,,,,,,,,,,2.222774,2.248550,-0.042075,1040.897705,1108.334839,616.700012,,,,,,
134,0,,,,,,,,,,,,,2.228143,2.243308,-0.042037,1041.662964,1108.080444,616.712585,,,,,,
135,0,,,,,,,,,,,,,2.233745,2.237868,-0.042511,1042.604858,1107.795654,616.687683,,,,,,
136,0,,,,,,,,,,,,,2.239782,2.232213,-0.042891,1043.539551,1107.851074,616.747742,,,,,,
137,0,,,,,,,,,,,,,2.245688,2.225911,-0.042623,1044.378906,1107.486328,616.625793,,,,,,
138,0,,,,,,,,,,,,,2.251648,2.220007,-0.042460,1045.473999,1107.441650,616.606689,,,,,,
139,0,,,,,,,,,,,,,2.257289,2.213991,-0.042481,1046.658936,1107.042969,616.593018,,,,,,
140,0,,,,,,,,,,,,,2.263462,2.207866,-0.042650,1047.898926,1106.686157,616.559998,,,,,,
141,0,,,,,,,,,,,,,2.269378,2.202008,-0.042668,1049.121460,1106.260986,616.567322,,,,,,
142,0,,,,,,,,,,,,,2.275295,2.196022,-0.042794,1050.404175,1105.799805,616.580078,,,,,,
143,0,,,,,,,,,,,,,2.280794,2.190480,-0.042859,1051.693481,1105.547241,616.570068,,,,,,
144,0,,,,,,,,,,,,,2.286214,2.185082,-0.042810,1052.993774,1105.083740,616.580078,,,,,,
145,0,,,,,,,,,,,,,2.291156,2.180130,-0.042848,1054.270752,1104.762939,616.577515,,,,,,
146,0,,,,,,,,,,,,,2.295518,2.175653,-0.042995,1055.540894,1104.377319,616.553772,,,,,,
147,0,,,,,,,,,,,,,2.299600,2.171662,-0.043024,1056.802490,1103.976929,616.556519,,,,,,
148,0,,,,,,,,,,,,,2.303361,2.167703,-0.042647,1058.164551,1103.660645,616.603882,,,,,,
149,0,,,,,,,,,,,,,2.306271,2.164806,-0.042820,1059.282349,1103.345825,616.516357,,,,,,
150,0,,,,,,,,,,,,,2.308973,2.162269,-0.042974,1060.496094,1102.988525,616.526123,,,,,,
151,0,,,,,,,,,,,,,2.310492,2.160613,-0.042450,1061.575073,1102.559082,616.638489,,,,,,
152,0,,,,,,,,,,,,,2.311435,2.159636,-0.042593,1062.490356,1102.115112,616.640442,,,,,,
153,0,,,,,,,,,,,,,2.311900,2.159307,-0.042676,1063.395386,1101.836792,616.643250,,,,,,
154,0,,,,,,,,,,,,,2.311785,2.159516,-0.042929,1064.218262,1101.584473,616.606995,,,,,,
155,0,,,,,,,,,,,,,2.311001,2.160333,-0.042816,1064.964355,1101.343750,616.585449,,,,,,
156,0,,,,,,,,,,,,,2.309567,2.161881,-0.042881,1065.597534,1101.097656,616.593872,,,,,,
