Objects
30
,,Global Angle Crazyflie_01:Crazyflie_01,,,,,,Global Angle LowerTriangle:LowerTriangle,,,,,,Global Angle MXS:MXS,,,,,,Global Angle clover13:clover13,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
130,0,,,,,,,0.001345,0.002461,0.074606,1033.116211,1039.966919,567.564331,2.207668,2.654058,-2.300219,1034.778809,1105.420532,616.909180,,,,,,
131,0,,,,,,,0.001150,0.002317,0.067217,1032.875366,1040.065552,567.542847,2.222054,2.652184,-2.296157,1035.118408,1105.449463,616.822571,,,,,,
132,0,,,,,,,0.000787,0.002823,0.058815,1032.612671,1040.388428,567.565002,2.234242,2.651087,-2.288544,1036.565308,1105.496704,616.753113,,,,,,
133,0,,,,,,,0.000081,0.002552,0.049460,1032.437378,1040.520630,567.565308,2.256670,2.646377,-2.287139,1035.915894,1105.555176,616.642883,,,,,,
134,0,,,,,,,0.000005,0.002401,0.040215,1032.204102,1040.840942,567.766235,2.276283,2.642123,-2.282265,1036.410767,1105.655396,616.635620,,,,,,
135,0,,,,,,,0.001354,0.002173,0.029348,1032.638306,1039.873535,567.328918,2.297417,2.636931,-2.277482,1036.889404,1105.716431,616.679077,,,,,,
136,0,,,,,,,0.001433,0.003166,0.017982,1033.088379,1038.476440,566.357788,2.317613,2.632152,-2.272414,1037.526367,1105.890503,616.717590,,,,,,
137,0,,,,,,,0.001353,0.003421,0.007138,1033.078369,1038.436768,566.253052,2.338829,2.627616,-2.266443,1038.145630,1105.949219,616.659302,,,,,,
138,0,,,,,,,0.002248,0.003589,-0.003884,1032.113159,1041.158203,567.647095,2.360147,2.623595,-2.260056,1038.774170,1106.064941,616.549744,,,,,,
139,0,,,,,,,0.001762,0.003738,-0.014267,1032.144531,1041.605835,567.632080,2.381061,2.619470,-2.253920,1039.405640,1106.166260,616.522156,,,,,,
140,0,,,,,,,0.001425,0.003257,-0.024203,1031.856445,1041.791992,567.599976,2.401024,2.614814,-2.247936,1040.061890,1106.299438,616.486084,,,,,,
141,0,,,,,,,0.001951,0.002712,-0.034228,1031.626709,1041.981567,567.506653,2.420623,2.609709,-2.242745,1040.676025,1106.364624,616.588867,,,,,,
142,0,,,,,,,0.001038,0.002861,-0.043124,1031.673462,1042.086792,567.511658,2.433560,2.605883,-2.234734,1042.603271,1106.273193,616.803772,,,,,,
143,0,,,,,,,0.000969,0.003033,-0.051473,1031.796387,1042.224487,567.544922,2.450523,2.600377,-2.230929,1042.994263,1106.186523,616.879150,,,,,,
144,0,,,,,,,0.000555,0.003251,-0.059003,1031.943237,1042.423096,567.566467,2.465279,2.596033,-2.226893,1043.478638,1106.093384,616.886963,,,,,,
145,0,,,,,,,0.001071,0.003218,-0.065413,1032.006104,1042.637451,567.698242,2.477799,2.594908,-2.220814,1044.318237,1106.553223,616.911499,,,,,,
146,0,,,,,,,0.000196,0.003572,-0.070742,1032.121216,1042.723145,567.585327,2.488461,2.592955,-2.216943,1044.728516,1106.709229,616.882324,,,,,,
147,0,,,,,,,-0.000743,0.003259,-0.075687,1032.469482,1042.612915,567.591858,2.495981,2.591085,-2.213946,1045.242920,1106.746704,616.879700,,,,,,
148,0,,,,,,,-0.001082,0.003075,-0.078437,1032.500488,1042.913940,567.639526,2.501352,2.589221,-2.211798,1045.758911,1106.785278,616.956604,,,,,,
149,0,,,,,,,-0.001313,0.002892,-0.080127,1032.555542,1042.996094,567.652649,2.506194,2.587727,-2.210273,1046.239990,1106.808472,617.207825,,,,,,
150,0,,,,,,,-0.001447,0.002898,-0.080871,1032.693237,1042.983887,567.625977,2.507698,2.586871,-2.210433,1046.320312,1106.924438,617.232483,,,,,,
151,0,,,,,,,-0.001372,0.002941,-0.080177,1032.761719,1043.096069,567.623474,2.506402,2.587200,-2.210850,1046.428833,1106.991211,617.215576,,,,,,
152,0,,,,,,,-0.001111,0.003220,-0.078410,1033.081055,1043.009766,567.538208,2.501194,2.588856,-2.212455,1046.312988,1107.111206,617.008789,,,,,,
153,0,,,,,,,-0.000087,0.003612,-0.074773,1033.009155,1043.357544,567.582397,2.495914,2.591005,-2.214427,1046.033203,1107.141479,616.931274,,,,,,
154,0,,,,,,,0.000174,0.003485,-0.070426,1033.166016,1043.382812,567.605896,2.485949,2.593673,-2.216576,1046.211670,1107.209229,616.881226,,,,,,
155,0,,,,,,,0.000451,0.003303,-0.064938,1033.342407,1043.423950,567.552490,2.483334,2.594306,-2.223915,1044.337524,1107.501587,616.811462,,,,,,
156,0,,,,,,,0.001286,0.003237,-0.058538,1033.584473,1043.481812,567.642578,2.465170,2.598443,-2.225020,1045.389771,1107.318726,616.921875,,,,,,
157,0,,,,,,,0.000836,0.003084,-0.051148,1033.686157,1043.266113,567.492249,2.448044,2.602975,-2.228259,1045.706421,1107.529297,616.995605,,,,,,
158,0,,,,,,,0.001248,0.002709,-0.043016,1033.765991,1043.397461,567.477905,2.438175,2.604072,-2.238555,1043.467773,1107.525635,616.755737,,,,,,
159,0,,,,,,,0.001638,0.002477,-0.034313,1033.870483,1043.276611,567.374756,2.421006,2.608936,-2.243311,1043.050415,1107.696289,616.653320,,,,,,
160,0,,,,,,,0.001830,0.003493,-0.024642,1034.319092,1043.155029,567.598633,2.401963,2.614146,-2.248430,1042.610352,1107.704102,616.581909,,,,,,
161,0,,,,,,,0.001599,0.003637,-0.015011,1034.567017,1043.050903,567.535217,2.378168,2.620242,-2.251067,1043.113892,1107.632080,616.565552,,,,,,
162,0,,,,,,,0.002155,0.003533,-0.005047,1034.721558,1042.971436,567.630005,2.357749,2.624732,-2.256371,1042.762939,1107.645874,616.585022,,,,,,
163,0,,,,,,,0.002192,0.003605,0.004831,1035.044434,1042.929443,567.702454,2.336665,2.628784,-2.261856,1042.430542,1107.614136,616.652222,,,,,,
164,0,,,,,,,0.001731,0.003008,0.015734,1034.914673,1042.968872,567.688293,2.317786,2.632523,-2.267849,1041.721924,1107.601318,616.745483,,,,,,
165,0,,,,,,,0.001523,0.002397,0.025344,1035.118164,1042.791992,567.743225,2.302928,2.635410,-2.276350,1039.974731,1107.612915,616.687439,,,,,,
166,0,,,,,,,0.001850,0.002356,0.034868,1035.137329,1042.686035,567.643188,2.280124,2.641110,-2.277769,1040.497925,1107.537231,616.704895,,,,,,
167,0,,,,,,,0.000337,0.002630,0.044820,1035.176758,1042.697876,567.469116,2.262604,2.646448,-2.280962,1040.190918,1107.742920,616.817078,,,,,,
168,0,,,,,,,0.000270,0.002409,0.053073,1035.291992,1042.581665,567.470886,2.249377,2.647452,-2.289355,1038.415405,1107.591797,616.586060,,,,,,
169,0,,,,,,,0.000855,0.002594,0.061019,1035.307861,1042.581543,567.582275,2.229761,2.651652,-2.289989,1039.049316,1107.524292,616.726440,,,,,,
