Objects
30
,,Global Angle Crazyflie_01:Crazyflie_01,,,,,,Global Angle LowerTriangle:LowerTriangle,,,,,,Global Angle MXS:MXS,,,,,,Global Angle clover13:clover13,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
70,0,,,,,,,0.003116,0.002153,0.008071,1036.456299,1041.617432,567.941345,2.060317,2.125474,0.240007,48.947723,-1206.229004,301.892090,,,,,,
71,0,,,,,,,0.003025,0.002259,0.007659,1036.363159,1041.750366,567.975647,2.060458,2.125836,0.239735,48.967556,-1206.336914,302.008881,,,,,,
72,0,,,,,,,0.002820,0.002436,0.006911,1036.281128,1041.979736,568.047668,2.060430,2.125842,0.239722,48.963642,-1206.305298,302.006531,,,,,,
73,0,,,,,,,0.003101,0.002122,0.006451,1036.134277,1041.876099,567.944153,2.060423,2.125849,0.239774,48.983219,-1206.316284,302.015930,,,,,,
74,0,,,,,,,0.002868,0.002540,0.005769,1036.030151,1042.170288,568.043579,2.060288,2.125504,0.240049,48.935009,-1206.242676,301.899200,,,,,,
75,0,,,,,,,0.002799,0.002405,0.005191,1035.870972,1042.268921,568.022766,2.060334,2.125460,0.240059,48.945522,-1206.220947,301.891022,,,,,,
76,0,,,,,,,0.002826,0.002389,0.004558,1035.718140,1042.361816,568.042847,2.060453,2.125849,0.239777,48.980446,-1206.313843,302.020569,,,,,,
77,0,,,,,,,0.003123,0.002116,0.004112,1035.513428,1042.277100,567.919495,2.060458,2.125853,0.239772,48.972134,-1206.320435,302.010223,,,,,,
78,0,,,,,,,0.002640,0.002055,0.003729,1035.175293,1042.593994,567.950928,2.060414,2.125857,0.239740,48.962482,-1206.333862,302.003479,,,,,,
79,0,,,,,,,0.003211,0.002070,0.002756,1035.112305,1042.569214,567.924927,2.060277,2.125505,0.240049,48.938263,-1206.249878,301.894958,,,,,,
80,0,,,,,,,0.002935,0.002025,0.001442,1034.814941,1043.067139,567.906433,2.060432,2.125870,0.239732,48.950611,-1206.316895,302.010773,,,,,,
81,0,,,,,,,0.003057,0.002354,-0.000916,1034.730591,1043.487183,567.984192,2.060440,2.125840,0.239785,48.976715,-1206.312622,302.016266,,,,,,
82,0,,,,,,,0.002883,0.002448,-0.002942,1034.574463,1043.938232,568.023315,2.060401,2.125839,0.239706,48.965233,-1206.324341,301.994843,,,,,,
83,0,,,,,,,0.003246,0.002269,-0.004982,1034.426392,1044.431152,567.946167,2.060432,2.125867,0.239801,48.974400,-1206.316162,302.009216,,,,,,
84,0,,,,,,,0.003031,0.002298,-0.006571,1034.214478,1044.945557,567.933960,2.060457,2.125824,0.239787,48.978329,-1206.300049,302.014984,,,,,,
85,0,,,,,,,0.002814,0.002446,-0.007846,1033.954346,1045.532959,568.048096,2.060396,2.125842,0.239768,48.976452,-1206.308472,301.998718,,,,,,
86,0,,,,,,,0.002747,0.002354,-0.008966,1033.755249,1046.031250,568.071411,2.060386,2.125837,0.239764,48.971775,-1206.307739,302.006256,,,,,,
87,0,,,,,,,0.002653,0.002764,-0.010066,1033.634277,1046.660645,568.200989,2.060301,2.125504,0.239999,48.928631,-1206.242920,301.891296,,,,,,
88,0,,,,,,,0.002563,0.002644,-0.011263,1033.451538,1046.907715,568.172668,2.060418,2.125844,0.239789,48.969646,-1206.315063,302.010040,,,,,,
89,0,,,,,,,0.002471,0.002362,-0.013738,1033.093750,1046.967407,568.053528,2.060404,2.125874,0.239766,48.967422,-1206.311401,302.011627,,,,,,
90,0,,,,,,,0.003337,0.000561,-0.018384,1032.545166,1047.104980,567.763062,2.060413,2.125815,0.239767,48.967827,-1206.314331,302.004089,,,,,,
91,0,,,,,,,0.003004,0.000923,-0.023709,1032.293823,1046.892334,567.791992,2.060267,2.125499,0.240037,48.928581,-1206.256592,301.893494,,,,,,
92,0,,,,,,,0.002727,0.001253,-0.030056,1032.033936,1046.882568,567.871094,2.060447,2.125844,0.239804,48.975269,-1206.296387,302.018707,,,,,,
93,0,,,,,,,0.002043,0.001258,-0.036288,1031.680176,1046.596313,567.925598,2.060406,2.125850,0.239804,48.956482,-1206.328857,302.001312,,,,,,
94,0,,,,,,,0.001858,0.001523,-0.042960,1031.513184,1046.332886,567.995300,2.060463,2.125844,0.239746,48.966373,-1206.301025,302.005402,,,,,,
95,0,,,,,,,0.001682,0.001678,-0.050193,1031.116577,1045.867065,568.027588,2.060397,2.125839,0.239737,48.971733,-1206.328247,301.998505,,,,,,
96,0,,,,,,,0.001490,0.001908,-0.057334,1030.903442,1045.456665,568.075256,2.060419,2.125859,0.239733,48.950367,-1206.325317,301.997955,,,,,,
97,0,,,,,,,0.001612,0.002009,-0.064578,1030.801147,1045.057373,568.201538,2.060461,2.125821,0.239781,48.968987,-1206.318970,302.014618,,,,,,
98,0,,,,,,,0.000932,0.001893,-0.071298,1030.299194,1044.593140,568.127441,2.060415,2.125855,0.239759,48.958260,-1206.336426,302.009918,,,,,,
99,0,,,,,,,0.000477,0.001197,-0.078593,1030.037476,1043.896851,568.236572,2.060444,2.125863,0.239740,48.960781,-1206.326782,301.996216,,,,,,
100,0,,,,,,,0.000643,0.000469,-0.084996,1029.762451,1043.641846,568.537903,2.060424,2.125854,0.239720,48.951149,-1206.333252,301.996674,,,,,,
101,0,,,,,,,0.000767,0.001238,-0.090842,1029.520142,1042.977295,568.425415,2.060448,2.125831,0.239771,48.978893,-1206.303711,302.009827,,,,,,
102,0,,,,,,,0.000349,0.001144,-0.094553,1029.149414,1042.826904,568.438232,2.060461,2.125847,0.239739,48.960400,-1206.315186,302.015259,,,,,,
103,0,,,,,,,,,,,,,2.060426,2.125845,0.239731,48.952572,-1206.345337,301.983734,,,,,,
104,0,,,,,,,,,,,,,2.060400,2.125844,0.239809,48.972176,-1206.314819,302.007782,,,,,,
105,0,,,,,,,,,,,,,2.060404,2.125831,0.239726,48.964478,-1206.327026,301.984131,,,,,,
106,0,,,,,,,,,,,,,2.060419,2.125846,0.239747,48.959919,-1206.318237,302.011322,,,,,,
107,0,,,,,,,,,,,,,2.060426,2.125860,0.239775,48.964287,-1206.321167,302.001099,,,,,,
108,0,,,,,,,,,,,,,2.060438,2.125854,0.239775,48.969086,-1206.312012,302.023163,,,,,,
109,0,,,,,,,0.000939,0.001222,-0.068144,1028.653687,1037.891113,568.220215,2.060456,2.125841,0.239781,48.972237,-1206.306885,302.024994,,,,,,
110,0,,,,,,,0.001664,0.001016,-0.056424,1028.742676,1037.179077,568.167053,2.060451,2.125873,0.239790,48.959316,-1206.309448,302.016937,,,,,,
111,0,,,,,,,0.001819,0.001238,-0.043016,1028.554443,1036.834473,567.977661,2.060436,2.125834,0.239783,48.970154,-1206.324829,301.998505,,,,,,
112,0,,,,,,,0.001734,0.001885,-0.027633,1029.054688,1036.115967,568.005005,2.060377,2.125840,0.239707,48.940033,-1206.329712,301.988892,,,,,,
113,0,,,,,,,0.002457,0.001618,-0.012484,1029.310425,1035.488892,567.957031,2.060453,2.125864,0.239749,48.956623,-1206.303467,302.009491,,,,,,
114,0,,,,,,,0.003016,0.002031,0.003114,1029.719849,1034.773804,568.005859,2.060427,2.125789,0.239827,48.978676,-1206.323975,302.011627,,,,,,
115,0,,,,,,,0.002721,0.002196,0.019106,1029.949707,1034.385986,568.007751,2.060434,2.125852,0.239759,48.971607,-1206.309448,302.010803,,,,,,
116,0,,,,,,,0.002187,0.002965,0.034512,1030.218872,1034.137329,568.251343,2.060434,2.125846,0.239752,48.953144,-1206.313843,302.007874,,,,,,
117,0,,,,,,,0.002554,0.001931,0.049788,1030.685425,1033.668213,568.210449,2.060408,2.125876,0.239735,48.960411,-1206.328247,302.013611,,,,,,
118,0,,,,,,,0.003043,0.001804,0.063591,1031.056763,1033.460693,568.158569,2.060452,2.125854,0.239751,48.964363,-1206.321655,302.002594,,,,,,
119,0,,,,,,,0.002270,0.001727,0.076291,1031.244385,1033.368408,568.080933,2.060432,2.125866,0.239734,48.951603,-1206.337280,302.013214,,,,,,
120,0,,,,,,,0.002838,0.001897,0.086973,1031.647705,1033.191895,568.026611,2.060428,2.125852,0.239796,48.980030,-1206.326294,302.022583,,,,,,
121,0,,,,,,,0.004357,0.000135,0.096542,1032.617432,1033.280640,567.698425,2.060421,2.125848,0.239783,48.960613,-1206.311401,302.007904,,,,,,
122,0,,,,,,,0.003242,0.001294,0.103775,1032.883423,1033.362061,568.054932,2.060426,2.125850,0.239746,48.977928,-1206.308350,302.009796,,,,,,
123,0,,,,,,,0.003180,0.001552,0.107860,1033.251953,1033.647583,568.179993,2.060298,2.125509,0.240001,48.932758,-1206.255127,301.889648,,,,,,
124,0,,,,,,,0.003057,0.002096,0.110605,1033.942505,1033.897217,568.244812,2.060412,2.125847,0.239765,48.976387,-1206.299561,302.008972,,,,,,
125,0,,,,,,,0.003119,0.002018,0.110612,1034.295654,1034.272949,568.217529,2.060420,2.125858,0.239739,48.960388,-1206.326782,302.008972,,,,,,
