Objects
30
,,Global Angle Crazyflie_01:Crazyflie_01,,,,,,Global Angle LowerTriangle:LowerTriangle,,,,,,Global Angle MXS:MXS,,,,,,Global Angle clover13:clover13,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
85,0,,,,,,,,,,,,,2.153568,2.312766,-0.049085,1052.503418,1078.672363,541.001099,,,,,,
86,0,,,,,,,,,,,,,2.153428,2.312885,-0.049184,1052.429810,1078.687378,540.990173,,,,,,
87,0,,,,,,,,,,,,,2.153268,2.313106,-0.049130,1052.362549,1078.782593,541.015381,,,,,,
88,0,,,,,,,,,,,,,2.153163,2.313154,-0.049114,1052.303833,1078.835083,541.015930,,,,,,
89,0,,,,,,,,,,,,,2.153021,2.313283,-0.049115,1052.224487,1078.903931,541.012024,,,,,,
90,0,,,,,,,,,,,,,2.152999,2.313278,-0.049080,1052.177490,1078.993530,541.033997,,,,,,
91,0,,,,,,,,,,,,,2.152873,2.313379,-0.049069,1052.080933,1079.068481,541.026367,,,,,,
92,0,,,,,,,,,,,,,2.152859,2.313350,-0.049098,1052.024414,1079.169678,541.031799,,,,,,
93,0,,,,,,,,,,,,,2.152855,2.313334,-0.049065,1051.947876,1079.257690,541.042725,,,,,,
94,0,,,,,,,,,,,,,2.152842,2.313345,-0.049039,1051.892090,1079.335327,541.038879,,,,,,
95,0,,,,,,,,,,,,,2.152916,2.313313,-0.049127,1051.815186,1079.428589,541.026855,,,,,,
96,0,,,,,,,,,,,,,2.153018,2.313190,-0.049027,1051.780151,1079.526611,541.031128,,,,,,
97,0,,,,,,,,,,,,,2.153153,2.313124,-0.049102,1051.745605,1079.596802,541.029541,,,,,,
98,0,,,,,,,,,,,,,2.153223,2.313005,-0.049025,1051.705078,1079.689819,541.017456,,,,,,
99,0,,,,,,,,,,,,,2.153316,2.312894,-0.048984,1051.674561,1079.760986,541.020020,,,,,,
100,0,,,,,,,,,,,,,2.153497,2.312712,-0.049012,1051.647461,1079.871948,541.007935,,,,,,
101,0,,,,,,,,,,,,,2.153853,2.312407,-0.049059,1051.592163,1079.928223,541.026611,,,,,,
102,0,,,,,,,,,,,,,2.154667,2.311773,-0.049232,1051.540283,1079.953369,541.042908,,,,,,
103,0,,,,,,,,,,,,,2.155633,2.311008,-0.049457,1051.435791,1079.894165,541.024597,,,,,,
104,0,,,,,,,,,,,,,2.156663,2.310104,-0.049432,1051.355835,1079.823853,541.014343,,,,,,
105,0,,,,,,,,,,,,,2.157681,2.309188,-0.049124,1051.287720,1079.824707,541.012817,,,,,,
106,0,,,,,,,,,,,,,2.158625,2.308147,-0.048808,1051.218628,1079.748657,540.997192,,,,,,
107,0,,,,,,,,,,,,,2.159481,2.307156,-0.048494,1051.152588,1079.663452,540.990112,,,,,,
108,0,,,,,,,,,,,,,2.160388,2.306291,-0.048431,1051.138916,1079.573975,540.981812,,,,,,
109,0,,,,,,,,,,,,,2.161200,2.305417,-0.048482,1051.098999,1079.445557,540.980591,,,,,,
110,0,,,,,,,,,,,,,2.162304,2.304528,-0.048688,1051.081665,1079.305664,541.007446,,,,,,
111,0,,,,,,,,,,,,,2.163690,2.303363,-0.049095,1051.032593,1079.148682,541.010559,,,,,,
112,0,,,,,,,,,,,,,2.165085,2.302297,-0.049403,1051.011230,1078.905640,540.990601,,,,,,
113,0,,,,,,,,,,,,,2.166263,2.301255,-0.049420,1051.023560,1078.624390,540.962280,,,,,,
114,0,,,,,,,,,,,,,2.167611,2.299969,-0.049056,1051.029907,1078.243530,540.927063,,,,,,
115,0,,,,,,,,,,,,,2.170131,2.297692,-0.049366,1050.928955,1078.193970,541.037415,,,,,,
116,0,,,,,,,,,,,,,2.171933,2.295767,-0.049271,1050.968872,1077.899170,541.035522,,,,,,
117,0,,,,,,,,,,,,,2.173977,2.293720,-0.049107,1051.045654,1077.568115,541.038757,,,,,,
118,0,,,,,,,,,,,,,2.176129,2.291310,-0.048851,1051.116943,1077.243164,541.060852,,,,,,
119,0,,,,,,,,,,,,,2.178532,2.288933,-0.048736,1051.239014,1076.903442,541.052002,,,,,,
120,0,,,,,,,,,,,,,2.181290,2.286518,-0.049232,1051.321289,1076.522583,541.038879,,,,,,
121,0,,,,,,,,,,,,,2.185335,2.283247,-0.049525,1051.404419,1076.509644,541.026245,,,,,,
122,0,,,,,,,,,,,,,2.188037,2.280964,-0.049942,1051.460815,1075.958496,541.014282,,,,,,
123,0,,,,,,,,,,,,,2.191459,2.277960,-0.050157,1051.594604,1075.452637,541.008362,,,,,,
124,0,,,,,,,,,,,,,2.194802,2.274438,-0.050141,1051.776001,1074.971313,541.015625,,,,,,
125,0,,,,,,,,,,,,,2.199311,2.270804,-0.050696,1052.045410,1074.638916,541.127319,,,,,,
126,0,,,,,,,,,,,,,2.201883,2.267216,-0.049848,1052.074219,1074.194580,541.022827,,,,,,
127,0,,,,,,,,,,,,,2.205913,2.263746,-0.049899,1052.268799,1073.929077,541.115784,,,,,,
128,0,,,,,,,,,,,,,2.207998,2.260103,-0.048622,1052.067383,1073.963867,540.869202,,,,,,
129,0,,,,,,,,,,,,,2.211155,2.256928,-0.048752,1052.203857,1073.967163,540.984314,,,,,,
