time,x,y,z,u,v,w,qx,qy,qz,qw,p,q,r,alpha,airspeed,elevator,throttle
0,0.1506, 0.0000, -0.0000, 15.1186, 0.0000, 0.5358, 0.0000, 0.0179, 0.0000, 0.9998, 0.0000, -0.0356, 0.0000,0.03542749562946689,15.128058898285532,-0.07845997934444507,1.0
0.01,0.3026, 0.0000, -0.0001, 15.2463, 0.0000, 0.5258, 0.0000, 0.0176, 0.0000, 0.9998, 0.0000, -0.0838, 0.0000,0.03447396106260877,15.25539280415537,-0.08893195514782032,1.0
0.02,0.4557, 0.0000, -0.0002, 15.3736, 0.0000, 0.5073, 0.0000, 0.0170, 0.0000, 0.9999, 0.0000, -0.1435, 0.0000,0.032983958772849556,15.38201313411229,-0.09940393095119557,1.0
0.03,0.6102, 0.0000, -0.0004, 15.5005, 0.0000, 0.4793, 0.0000, 0.0161, 0.0000, 0.9999, 0.0000, -0.2137, 0.0000,0.03090946271310127,15.507935091214362,-0.10984033589466176,1.0
0.04,0.7659, 0.0000, -0.0006, 15.6270, 0.0000, 0.4411, 0.0000, 0.0148, 0.0000, 0.9999, 0.0000, -0.2932, 0.0000,0.028220521035316422,15.63317562818288,-0.11996393208606801,1.0
0.05,0.9229, 0.0000, -0.0008, 15.7529, 0.0000, 0.3924, 0.0000, 0.0132, 0.0000, 0.9999, 0.0000, -0.3807, 0.0000,0.024904456053178287,15.757750904943396,-0.1298292005549248,1.0
0.060000000000000005,1.0810, 0.0000, -0.0010, 15.8782, 0.0000, 0.3329, 0.0000, 0.0110, 0.0000, 0.9999, 0.0000, -0.4751, 0.0000,0.02096246550250188,15.881673706828797,-0.1394807369004067,1.0
0.07,1.2405, 0.0000, -0.0012, 16.0028, 0.0000, 0.2626, 0.0000, 0.0084, 0.0000, 1.0000, 0.0000, -0.5755, 0.0000,0.016406940416270863,16.004950873917107,-0.1489271796236809,1.0
0.08,1.4011, 0.0000, -0.0011, 16.1266, 0.0000, 0.1816, 0.0000, 0.0052, 0.0000, 1.0000, 0.0000, -0.6809, 0.0000,0.01126028279557398,16.127580880376666,-0.15805977230175097,1.0
0.09,1.5630, 0.0000, -0.0009, 16.2493, 0.0000, 0.0903, 0.0000, 0.0016, 0.0000, 1.0000, 0.0000, -0.7896, 0.0000,0.0055570165896634905,16.24955167515189,-0.1664841956387337,1.0
0.09999999999999999,1.7261, 0.0000, -0.0003, 16.3708, 0.0000, -0.0106, 0.0000, -0.0026, 0.0000, 1.0000, 0.0000, -0.8986, 0.0000,-0.0006481878569333389,16.37083902165213,-0.17329911713703236,1.0
0.10999999999999999,1.8904, 0.0000, 0.0007, 16.4910, 0.0000, -0.1199, 0.0000, -0.0074, 0.0000, 1.0000, 0.0000, -1.0044, 0.0000,-0.007273393223205999,16.491406188579184,-0.17800989006860812,1.0
0.11999999999999998,2.0559, 0.0000, 0.0023, 16.6095, 0.0000, -0.2362, 0.0000, -0.0127, 0.0000, 0.9999, 0.0000, -1.1051, 0.0000,-0.014217881243227063,16.611206150124076,-0.18138939951761324,1.0
0.12999999999999998,2.2226, 0.0000, 0.0045, 16.7264, 0.0000, -0.3576, 0.0000, -0.0184, 0.0000, 0.9998, 0.0000, -1.1999, 0.0000,-0.021378908138630793,16.730185607270883,-0.18407712106807786,1.0
0.13999999999999999,2.3905, 0.0000, 0.0075, 16.8414, 0.0000, -0.4828, 0.0000, -0.0247, 0.0000, 0.9997, 0.0000, -1.2886, 0.0000,-0.028661259629879886,16.848289043152814,-0.1863394064198311,1.0
