time,x,y,z,u,v,w,qx,qy,qz,qw,p,q,r,alpha,airspeed,elevator,throttle
0,0.1506, 0.0000, -0.0000, 15.1185, 0.0000, 0.5374, 0.0000, 0.0179, 0.0000, 0.9998, 0.0000, -0.0150, 0.0000,0.03553017571416966,15.128055375390575,-0.06443365042312701,1.0
0.01,0.3026, 0.0000, -0.0001, 15.2460, 0.0000, 0.5333, 0.0000, 0.0178, 0.0000, 0.9998, 0.0000, -0.0235, 0.0000,0.034968525403785956,15.255369042659856,-0.06091013823850711,1.0
0.02,0.4557, 0.0000, -0.0002, 15.3729, 0.0000, 0.5277, 0.0000, 0.0177, 0.0000, 0.9998, 0.0000, -0.0258, 0.0000,0.03431097583156028,15.381934506977679,-0.057418260325032076,1.0
0.03,0.6102, 0.0000, -0.0004, 15.4990, 0.0000, 0.5214, 0.0000, 0.0176, 0.0000, 0.9998, 0.0000, -0.0224, 0.0000,0.033629252192650456,15.507745154791108,-0.05395827268465122,1.0
0.04,0.7659, 0.0000, -0.0007, 15.6243, 0.0000, 0.5155, 0.0000, 0.0175, 0.0000, 0.9998, 0.0000, -0.0137, 0.0000,0.03298276763655872,15.632793933904921,-0.050530055512028535,1.0
0.05,0.9228, 0.0000, -0.0011, 15.7488, 0.0000, 0.5108, 0.0000, 0.0175, 0.0000, 0.9998, 0.0000, -0.0003, 0.0000,0.03241994956349632,15.757073122496557,-0.047133268464642365,1.0
0.060000000000000005,1.0810, 0.0000, -0.0015, 15.8725, 0.0000, 0.5078, 0.0000, 0.0175, 0.0000, 0.9998, 0.0000, 0.0175, 0.0000,0.03197948280489723,15.880574118716835,-0.043767531860905484,1.0
0.07,1.2404, 0.0000, -0.0020, 15.9953, 0.0000, 0.5071, 0.0000, 0.0176, 0.0000, 0.9998, 0.0000, 0.0394, 0.0000,0.03169146610351306,16.003287214070472,-0.04043262188537677,1.0
0.08,1.4011, 0.0000, -0.0026, 16.1172, 0.0000, 0.5091, 0.0000, 0.0179, 0.0000, 0.9998, 0.0000, 0.0649, 0.0000,0.03157847926983115,16.12520133613896,-0.03712868039711077,1.0
0.09,1.5629, 0.0000, -0.0034, 16.2382, 0.0000, 0.5142, 0.0000, 0.0183, 0.0000, 0.9998, 0.0000, 0.0936, 0.0000,0.03165655932673516,16.246303761235595,-0.033856432784634426,1.0
0.09999999999999999,1.7260, 0.0000, -0.0043, 16.3582, 0.0000, 0.5226, 0.0000, 0.0188, 0.0000, 0.9998, 0.0000, 0.1253, 0.0000,0.03193608483360848,16.366579806913162,-0.03061741744382937,1.0
0.10999999999999999,1.8903, 0.0000, -0.0053, 16.4773, 0.0000, 0.5344, 0.0000, 0.0196, 0.0000, 0.9998, 0.0000, 0.1597, 0.0000,0.03242256834955037,16.48601251932401,-0.027414226878720117,1.0
0.11999999999999998,2.0557, 0.0000, -0.0065, 16.5955, 0.0000, 0.5498, 0.0000, 0.0204, 0.0000, 0.9998, 0.0000, 0.1963, 0.0000,0.033117357744036874,16.604582372484245,-0.024250754464703393,1.0
0.12999999999999998,2.2223, 0.0000, -0.0079, 16.7126, 0.0000, 0.5688, 0.0000, 0.0215, 0.0000, 0.9998, 0.0000, 0.2351, 0.0000,0.034018247804343676,16.72226699652973,-0.02113244508607943,1.0
0.13999999999999999,2.3901, 0.0000, -0.0095, 16.8287, 0.0000, 0.5913, 0.0000, 0.0228, 0.0000, 0.9997, 0.0000, 0.2755, 0.0000,0.035120004358038054,16.839040950881905,-0.01806653921707232,1.0
0.15,2.5591, 0.0000, -0.0114, 16.9436, 0.0000, 0.6173, 0.0000, 0.0243, 0.0000, 0.9997, 0.0000, 0.3175, 0.0000,0.03641480415854257,16.95487555647138,-0.015062282134133173,1.0
0.16,2.7292, 0.0000, -0.0137, 17.0575, 0.0000, 0.6467, 0.0000, 0.0260, 0.0000, 0.9997, 0.0000, 0.3607, 0.0000,0.037892595413031895,17.069738799206515,-0.012131046701508356,1.0
0.17,2.9005, 0.0000, -0.0163, 17.1702, 0.0000, 0.6793, 0.0000, 0.0279, 0.0000, 0.9996, 0.0000, 0.4048, 0.0000,0.039541386462338006,17.183595314935804,-0.009286289561825586,1.0
0.18000000000000002,3.0728, 0.0000, -0.0193, 17.2816, 0.0000, 0.7150, 0.0000, 0.0300, 0.0000, 0.9995, 0.0000, 0.4495, 0.0000,0.041347474113556014,17.29640646424553,-0.006543234933453393,1.0
0.19000000000000003,3.2463, 0.0000, -0.0228, 17.3918, 0.0000, 0.7535, 0.0000, 0.0324, 0.0000, 0.9995, 0.0000, 0.4947, 0.0000,0.04329562899305717,17.408130503337127,-0.0039181295524414305,1.0
0.20000000000000004,3.4209, 0.0000, -0.0268, 17.5007, 0.0000, 0.7945, 0.0000, 0.0350, 0.0000, 0.9994, 0.0000, 0.5398, 0.0000,0.045369262763038924,17.518722854492182,-0.0014269564042862178,1.0
0.21000000000000005,3.5966, 0.0000, -0.0314, 17.6082, 0.0000, 0.8379, 0.0000, 0.0378, 0.0000, 0.9993, 0.0000, 0.5847, 0.0000,0.04755061007220486,17.628136475668263,0.0009164754559222938,1.0
0.22000000000000006,3.7733, 0.0000, -0.0367, 17.7143, 0.0000, 0.8833, 0.0000, 0.0408, 0.0000, 0.9992, 0.0000, 0.6291, 0.0000,0.04982096453758891,17.736322322931763,0.003102984826726127,1.0
0.23000000000000007,3.9511, 0.0000, -0.0427, 17.8190, 0.0000, 0.9303, 0.0000, 0.0441, 0.0000, 0.9990, 0.0000, 0.6728, 0.0000,0.05216100983487374,17.843229891332022,0.005130789976281334,1.0
0.24000000000000007,4.1300, 0.0000, -0.0496, 17.9221, 0.0000, 0.9786, 0.0000, 0.0475, 0.0000, 0.9989, 0.0000, 0.7153, 0.0000,0.05455127873628698,17.948807809690056,0.0070081547905627975,1.0
0.25000000000000006,4.3098, 0.0000, -0.0573, 18.0237, 0.0000, 1.0280, 0.0000, 0.0512, 0.0000, 0.9987, 0.0000, 0.7567, 0.0000,0.05697275908160672,18.05300445353691,0.008755320410889793,1.0
0.26000000000000006,4.4906, 0.0000, -0.0660, 18.1237, 0.0000, 1.0780, 0.0000, 0.0551, 0.0000, 0.9985, 0.0000, 0.7969, 0.0000,0.05940764200588107,18.155768529396262,0.010404979537886787,1.0
0.2700000000000001,4.6724, 0.0000, -0.0758, 18.2222, 0.0000, 1.1283, 0.0000, 0.0592, 0.0000, 0.9982, 0.0000, 0.8358, 0.0000,0.06184016044759814,18.25704957709329,0.012000373106164147,1.0
0.2800000000000001,4.8552, 0.0000, -0.0867, 18.3189, 0.0000, 1.1787, 0.0000, 0.0634, 0.0000, 0.9980, 0.0000, 0.8737, 0.0000,0.06425740989086769,18.356798339412396,0.013590150426787545,1.0
0.2900000000000001,5.0388, 0.0000, -0.0988, 18.4140, 0.0000, 1.2291, 0.0000, 0.0679, 0.0000, 0.9977, 0.0000, 0.9107, 0.0000,0.066649992641469,18.454966963456346,0.015219902049464395,1.0
0.3000000000000001,5.2234, 0.0000, -0.1123, 18.5073, 0.0000, 1.2793, 0.0000, 0.0725, 0.0000, 0.9974, 0.0000, 0.9471, 0.0000,0.0690123021638201,18.551509027376216,0.016922035764617135,1.0
0.3100000000000001,5.4088, 0.0000, -0.1271, 18.5989, 0.0000, 1.3291, 0.0000, 0.0773, 0.0000, 0.9970, 0.0000, 0.9832, 0.0000,0.07134230700533346,18.64637942411032,0.018707737873953988,1.0
0.3200000000000001,5.5950, 0.0000, -0.1434, 18.6887, 0.0000, 1.3787, 0.0000, 0.0823, 0.0000, 0.9966, 0.0000, 1.0192, 0.0000,0.07364081691791141,18.739534167587323,0.020564795832795312,1.0
