time,x,y,z,u,v,w,qx,qy,qz,qw,p,q,r,alpha,airspeed,elevator,throttle
0,0.1503, 0.0000, -0.0000, 15.0431, 0.0000, 0.5423, 0.0000, 0.0181, 0.0000, 0.9998, 0.0000, 0.0507, 0.0000,0.03603595777327887,15.05292264061135,-0.057516027737694576,0.6361243724822998
0.01,0.3010, 0.0000, -0.0000, 15.0873, 0.0000, 0.5535, 0.0000, 0.0185, 0.0000, 0.9998, 0.0000, 0.1101, 0.0000,0.0366723554349438,15.09746263113663,-0.047044051934319334,0.587578535079956
0.02,0.4522, 0.0000, -0.0001, 15.1248, 0.0000, 0.5727, 0.0000, 0.0192, 0.0000, 0.9998, 0.0000, 0.1768, 0.0000,0.03784959673868184,15.135655776915609,-0.03657207613094409,0.5491472482681274
0.03,0.6037, 0.0000, -0.0002, 15.1574, 0.0000, 0.6003, 0.0000, 0.0203, 0.0000, 0.9998, 0.0000, 0.2503, 0.0000,0.03958287331973678,15.169329116771717,-0.026100100327568848,0.5210719108581543
0.04,0.7556, 0.0000, -0.0004, 15.1869, 0.0000, 0.6364, 0.0000, 0.0217, 0.0000, 0.9998, 0.0000, 0.3302, 0.0000,0.04188003832897357,15.200216133190892,-0.015628124524193605,0.5039999485015869
0.05,0.9077, 0.0000, -0.0007, 15.2149, 0.0000, 0.6812, 0.0000, 0.0236, 0.0000, 0.9997, 0.0000, 0.4168, 0.0000,0.044745247093021634,15.230105187179142,-0.005156148720818361,0.49920645356178284
0.060000000000000005,1.0602, 0.0000, -0.0012, 15.2433, 0.0000, 0.7350, 0.0000, 0.0259, 0.0000, 0.9997, 0.0000, 0.5101, 0.0000,0.04818033103811272,15.261057936360732,0.005315827082556884,0.5089555978775024
0.07,1.2129, 0.0000, -0.0019, 15.2749, 0.0000, 0.7978, 0.0000, 0.0287, 0.0000, 0.9996, 0.0000, 0.6107, 0.0000,0.052184296372436774,15.295755247042468,0.01578780288593213,0.536994457244873
0.08,1.3661, 0.0000, -0.0028, 15.3134, 0.0000, 0.8700, 0.0000, 0.0320, 0.0000, 0.9995, 0.0000, 0.7185, 0.0000,0.056749111645168875,15.338058111667934,0.026259778689307373,0.5890735387802124
0.09,1.5198, 0.0000, -0.0041, 15.3644, 0.0000, 0.9514, 0.0000, 0.0359, 0.0000, 0.9994, 0.0000, 0.8320, 0.0000,0.061844244263560735,15.39381657303649,0.036731754492682615,0.672730565071106
0.09999999999999999,1.6741, 0.0000, -0.0059, 15.4363, 0.0000, 1.0415, 0.0000, 0.0403, 0.0000, 0.9992, 0.0000, 0.9434, 0.0000,0.06737164929938957,15.471384960643006,0.04720373029605786,0.7934041023254395
0.10999999999999999,1.8293, 0.0000, -0.0083, 15.5378, 0.0000, 1.1376, 0.0000, 0.0453, 0.0000, 0.9990, 0.0000, 1.0322, 0.0000,0.07308275596015301,15.579340839733852,0.0576757060994331,0.9414812326431274
0.11999999999999998,1.9857, 0.0000, -0.0115, 15.6505, 0.0000, 1.2361, 0.0000, 0.0506, 0.0000, 0.9987, 0.0000, 1.1097, 0.0000,0.07881774185809749,15.699284340764967,0.06803263420955578,1.0
0.12999999999999998,2.1432, 0.0000, -0.0154, 15.7608, 0.0000, 1.3365, 0.0000, 0.0564, 0.0000, 0.9984, 0.0000, 1.1956, 0.0000,0.08459980012241257,15.817343656069585,0.0780108826865379,1.0
0.13999999999999999,2.3019, 0.0000, -0.0204, 15.8682, 0.0000, 1.4399, 0.0000, 0.0626, 0.0000, 0.9980, 0.0000, 1.2885, 0.0000,0.0904947504934393,15.933360296130093,0.08761109406845013,1.0
0.15,2.4617, 0.0000, -0.0266, 15.9724, 0.0000, 1.5469, 0.0000, 0.0692, 0.0000, 0.9976, 0.0000, 1.3874, 0.0000,0.09654915687793553,16.047163554271823,0.09686658973590771,1.0
0.16,2.6225, 0.0000, -0.0340, 16.0733, 0.0000, 1.6581, 0.0000, 0.0764, 0.0000, 0.9971, 0.0000, 1.4911, 0.0000,0.10279362571728136,16.158569622488205,0.10581109518901745,1.0
0.17,2.7844, 0.0000, -0.0429, 16.1704, 0.0000, 1.7736, 0.0000, 0.0841, 0.0000, 0.9965, 0.0000, 1.5986, 0.0000,0.1092455021357898,16.267381366004244,0.11443840320007244,1.0
0.18000000000000002,2.9473, 0.0000, -0.0533, 16.2635, 0.0000, 1.8936, 0.0000, 0.0924, 0.0000, 0.9957, 0.0000, 1.7089, 0.0000,0.11591039368111111,16.373388800770307,0.12266196126834789,1.0
0.19000000000000003,3.1111, 0.0000, -0.0655, 16.3523, 0.0000, 2.0179, 0.0000, 0.1011, 0.0000, 0.9949, 0.0000, 1.8205, 0.0000,0.12278190767787922,16.476370522302677,0.130254191707534,1.0
0.20000000000000004,3.2757, 0.0000, -0.0797, 16.4366, 0.0000, 2.1462, 0.0000, 0.1105, 0.0000, 0.9939, 0.0000, 1.9314, 0.0000,0.12983893994906218,16.576096643954408,0.13678267474071423,1.0
0.21000000000000005,3.4412, 0.0000, -0.0959, 16.5160, 0.0000, 2.2777, 0.0000, 0.1203, 0.0000, 0.9927, 0.0000, 2.0387, 0.0000,0.1370419034909924,16.672333998910393,0.14177515025035778,1.0
0.22000000000000006,3.6074, 0.0000, -0.1145, 16.5905, 0.0000, 2.4113, 0.0000, 0.1307, 0.0000, 0.9914, 0.0000, 2.1395, 0.0000,0.1443333175970327,16.764853648853837,0.14516336823598783,1.0
0.23000000000000007,3.7741, 0.0000, -0.1354, 16.6600, 0.0000, 2.5460, 0.0000, 0.1415, 0.0000, 0.9899, 0.0000, 2.2318, 0.0000,0.15164586109748313,16.853439197064557,0.14730367521540563,1.0
0.24000000000000007,3.9414, 0.0000, -0.1590, 16.7245, 0.0000, 2.6803, 0.0000, 0.1528, 0.0000, 0.9883, 0.0000, 2.3141, 0.0000,0.15891344457191825,16.937894024801544,0.14862437302963177,1.0
0.25000000000000006,4.1092, 0.0000, -0.1854, 16.7839, 0.0000, 2.8134, 0.0000, 0.1644, 0.0000, 0.9864, 0.0000, 2.3850, 0.0000,0.1660796319309948,17.018046549041234,0.14943253802852074,1.0
0.26000000000000006,4.2772, 0.0000, -0.2147, 16.8383, 0.0000, 2.9442, 0.0000, 0.1763, 0.0000, 0.9843, 0.0000, 2.4433, 0.0000,0.17310161151682052,17.093753531567817,0.14990991155402103,1.0
0.2700000000000001,4.4454, 0.0000, -0.2471, 16.8877, 0.0000, 3.0722, 0.0000, 0.1884, 0.0000, 0.9821, 0.0000, 2.4875, 0.0000,0.17995019789667568,17.16490194897367,0.15016047210217753,1.0
0.2800000000000001,4.6137, 0.0000, -0.2826, 16.9323, 0.0000, 3.1969, 0.0000, 0.2006, 0.0000, 0.9797, 0.0000, 2.5156, 0.0000,0.1866065305686991,17.231410177492975,0.15024747512088457,1.0
0.2900000000000001,4.7819, 0.0000, -0.3215, 16.9720, 0.0000, 3.3179, 0.0000, 0.2130, 0.0000, 0.9771, 0.0000, 2.5256, 0.0000,0.19305581126531376,17.293229409999714,0.15021443170280496,1.0
0.3000000000000001,4.9499, 0.0000, -0.3636, 17.0070, 0.0000, 3.4347, 0.0000, 0.2253, 0.0000, 0.9743, 0.0000, 2.5154, 0.0000,0.19927838276883036,17.35034629840619,0.150096156920952,1.0
0.3100000000000001,5.1176, 0.0000, -0.4090, 17.0375, 0.0000, 3.5467, 0.0000, 0.2374, 0.0000, 0.9714, 0.0000, 2.4833, 0.0000,0.20523889088424035,17.40278773651374,0.14992467158259193,1.0
0.3200000000000001,5.2849, 0.0000, -0.4578, 17.0641, 0.0000, 3.6527, 0.0000, 0.2493, 0.0000, 0.9684, 0.0000, 2.4285, 0.0000,0.21087524459753598,17.4506283944713,0.14973255409644284,1.0
0.3300000000000001,5.4517, 0.0000, -0.5099, 17.0871, 0.0000, 3.7509, 0.0000, 0.2609, 0.0000, 0.9654, 0.0000, 2.3517, 0.0000,0.21609043381563484,17.494001013222853,0.14955515746743717,1.0
0.34000000000000014,5.6179, 0.0000, -0.5651, 17.1076, 0.0000, 3.8391, 0.0000, 0.2720, 0.0000, 0.9623, 0.0000, 2.2549, 0.0000,0.2207511942355217,17.533108490110216,0.14943248833314815,1.0
0.35000000000000014,5.7834, 0.0000, -0.6235, 17.1266, 0.0000, 3.9144, 0.0000, 0.2826, 0.0000, 0.9593, 0.0000, 2.1420, 0.0000,0.2246966464632104,17.568235440683182,0.14941118792415897,1.0
0.36000000000000015,5.9481, 0.0000, -0.6850, 17.1452, 0.0000, 3.9739, 0.0000, 0.2925, 0.0000, 0.9563, 0.0000, 2.0179, 0.0000,0.22775667965867094,17.59975554115387,0.1495466319356982,1.0
0.37000000000000016,6.1121, 0.0000, -0.7494, 17.1648, 0.0000, 4.0150, 0.0000, 0.3018, 0.0000, 0.9534, 0.0000, 1.8886, 0.0000,0.22977560471325986,17.628130389211712,0.14990434317634743,1.0
0.38000000000000017,6.2751, 0.0000, -0.8169, 17.1864, 0.0000, 4.0356, 0.0000, 0.3105, 0.0000, 0.9506, 0.0000, 1.7605, 0.0000,0.23063463116196756,17.653896745472696,0.1505578046177451,1.0
0.3900000000000002,6.4371, 0.0000, -0.8872, 17.2110, 0.0000, 4.0347, 0.0000, 0.3186, 0.0000, 0.9479, 0.0000, 1.6406, 0.0000,0.23026845038104213,17.677641689043824,0.15157694621728104,1.0
0.4000000000000002,6.5981, 0.0000, -0.9604, 17.2392, 0.0000, 4.0124, 0.0000, 0.3261, 0.0000, 0.9453, 0.0000, 1.5360, 0.0000,0.22867486807200935,17.69996806345526,0.15300536512182397,1.0
0.4100000000000002,6.7580, 0.0000, -1.0366, 17.2711, 0.0000, 3.9697, 0.0000, 0.3332, 0.0000, 0.9429, 0.0000, 1.4537, 0.0000,0.22591952380150845,17.721454165874356,0.15484641923354311,1.0
0.4200000000000002,6.9167, 0.0000, -1.1157, 17.3066, 0.0000, 3.9090, 0.0000, 0.3399, 0.0000, 0.9405, 0.0000, 1.4001, 0.0000,0.22213928311135808,17.742611498579524,0.157091183650953,1.0
0.4300000000000002,7.0741, 0.0000, -1.1978, 17.3451, 0.0000, 3.8341, 0.0000, 0.3464, 0.0000, 0.9381, 0.0000, 1.3807, 0.0000,0.21754727036854837,17.76384326187563,0.15977276353881997,1.0
0.4400000000000002,7.2302, 0.0000, -1.2829, 17.3856, 0.0000, 3.7499, 0.0000, 0.3529, 0.0000, 0.9357, 0.0000, 1.3986, 0.0000,0.21243807981074372,17.785405974255436,0.16297511159227532,1.0
0.45000000000000023,7.3847, 0.0000, -1.3712, 17.4266, 0.0000, 3.6631, 0.0000, 0.3596, 0.0000, 0.9331, 0.0000, 1.4538, 0.0000,0.20718326509127521,17.807379389210105,0.1667475011830155,1.0
0.46000000000000024,7.5377, 0.0000, -1.4625, 17.4664, 0.0000, 3.5807, 0.0000, 0.3666, 0.0000, 0.9304, 0.0000, 1.5422, 0.0000,0.20220191986563438,17.82965492875708,0.1710038381700341,1.0
0.47000000000000025,7.6890, 0.0000, -1.5571, 17.5035, 0.0000, 3.5099, 0.0000, 0.3740, 0.0000, 0.9274, 0.0000, 1.6565, 0.0000,0.19790208442942736,17.85195288480314,0.17554174392269292,1.0
